file,scenario,solver,mip_solver,time_limit_s,iteration_index,start_day,horizon_days,lock_days,locked_assignments,objective,solver_status,termination_condition,runtime_s_heuristic
ka_6_sub28_lock1_sa_20260305_015816.json,MASc KA 6 blocks,sa,,,9,10,19,1,6,-1221.634717000008,,,
ka_6_sub28_lock1_sa_20260305_015816.json,MASc KA 6 blocks,sa,,,10,11,18,1,6,1891.5390569999945,,,
ka_6_sub28_lock1_sa_20260305_015816.json,MASc KA 6 blocks,sa,,,11,12,17,1,6,-1174.5753109999987,,,
ka_6_sub28_lock1_sa_20260305_015816.json,MASc KA 6 blocks,sa,,,12,13,16,1,6,-1429.6806590000015,,,
ka_6_sub28_lock1_sa_20260305_015816.json,MASc KA 6 blocks,sa,,,13,14,15,1,6,-4372.460943000002,,,
ka_6_sub28_lock1_sa_20260305_015816.json,MASc KA 6 blocks,sa,,,14,15,14,1,6,-381.3555949999991,,,
ka_6_sub28_lock1_sa_20260305_015816.json,MASc KA 6 blocks,sa,,,15,16,13,1,6,-5697.355594999999,,,
ka_6_sub28_lock1_sa_20260305_015816.json,MASc KA 6 blocks,sa,,,16,17,12,1,6,-13909.355595,,,
ka_6_sub28_lock1_sa_20260305_015816.json,MASc KA 6 blocks,sa,,,17,18,11,1,6,-8277.355595,,,
ka_6_sub28_lock1_sa_20260305_015816.json,MASc KA 6 blocks,sa,,,18,19,10,1,6,-21593.355595,,,
ka_6_sub28_lock1_sa_20260305_015816.json,MASc KA 6 blocks,sa,,,19,20,9,1,6,-17857.355595,,,
ka_6_sub28_lock1_sa_20260305_015816.json,MASc KA 6 blocks,sa,,,20,21,8,1,6,-22489.355595,,,
ka_6_sub28_lock1_sa_20260305_015816.json,MASc KA 6 blocks,sa,,,21,22,7,1,6,-25437.355595,,,
ka_6_sub28_lock1_sa_20260305_015816.json,MASc KA 6 blocks,sa,,,22,23,6,1,6,-26701.355595,,,
ka_6_sub28_lock1_sa_20260305_015816.json,MASc KA 6 blocks,sa,,,23,24,5,1,6,-30017.355595,,,
ka_6_sub28_lock1_sa_20260305_015816.json,MASc KA 6 blocks,sa,,,24,25,4,1,6,-27965.355595,,,
ka_6_sub28_lock1_sa_20260305_015816.json,MASc KA 6 blocks,sa,,,25,26,3,1,6,-33913.355595,,,
ka_6_sub28_lock1_sa_20260305_015816.json,MASc KA 6 blocks,sa,,,26,27,2,1,6,-34913.355595,,,
ka_6_sub28_lock1_sa_20260305_015816.json,MASc KA 6 blocks,sa,,,27,28,1,1,6,-30913.355595,,,
ka_40_sub28_lock7_mip_20260305_040445.json,MASc KA 40 blocks,mip,highs,600.0,0,1,28,7,0,,aborted,maxTimeLimit,600.0
ka_40_sub28_lock7_mip_20260305_040445.json,MASc KA 40 blocks,mip,highs,600.0,1,8,21,7,0,,aborted,maxTimeLimit,600.0
ka_40_sub28_lock7_mip_20260305_040445.json,MASc KA 40 blocks,mip,highs,600.0,2,15,14,7,0,,aborted,maxTimeLimit,600.0
ka_40_sub28_lock7_mip_20260305_040445.json,MASc KA 40 blocks,mip,highs,600.0,3,22,7,7,0,,aborted,maxTimeLimit,600.0
ka_6_sub14_lock1_sa_20260304_225259.json,MASc KA 6 blocks,sa,,,0,1,14,1,6,-381.3555949999991,,,
ka_6_sub14_lock1_sa_20260304_225259.json,MASc KA 6 blocks,sa,,,1,2,13,1,6,-5697.355594999999,,,
ka_6_sub14_lock1_sa_20260304_225259.json,MASc KA 6 blocks,sa,,,2,3,12,1,6,-13909.355595,,,
ka_6_sub14_lock1_sa_20260304_225259.json,MASc KA 6 blocks,sa,,,3,4,11,1,6,-8277.355595,,,
ka_6_sub14_lock1_sa_20260304_225259.json,MASc KA 6 blocks,sa,,,4,5,10,1,6,-21593.355595,,,
ka_6_sub14_lock1_sa_20260304_225259.json,MASc KA 6 blocks,sa,,,5,6,9,1,6,-17857.355595,,,
ka_6_sub14_lock1_sa_20260304_225259.json,MASc KA 6 blocks,sa,,,6,7,8,1,6,-22489.355595,,,
ka_6_sub14_lock1_sa_20260304_225259.json,MASc KA 6 blocks,sa,,,7,8,7,1,6,-25437.355595,,,
ka_6_sub14_lock1_sa_20260304_225259.json,MASc KA 6 blocks,sa,,,8,9,6,1,6,-26701.355595,,,
ka_6_sub14_lock1_sa_20260304_225259.json,MASc KA 6 blocks,sa,,,9,10,5,1,6,-30017.355595,,,
ka_6_sub14_lock1_sa_20260304_225259.json,MASc KA 6 blocks,sa,,,10,11,4,1,6,-27965.355595,,,
ka_6_sub14_lock1_sa_20260304_225259.json,MASc KA 6 blocks,sa,,,11,12,3,1,6,-33913.355595,,,
ka_6_sub14_lock1_sa_20260304_225259.json,MASc KA 6 blocks,sa,,,12,13,2,1,6,-34913.355595,,,
ka_6_sub14_lock1_sa_20260304_225259.json,MASc KA 6 blocks,sa,,,13,14,1,1,6,-30913.355595,,,
pg_18_sub14_lock1_sa_20260305_022249.json,MASc PG 18 blocks,sa,,,0,1,14,1,9,-468484.983972,,,
pg_18_sub14_lock1_sa_20260305_022249.json,MASc PG 18 blocks,sa,,,1,2,13,1,9,-477696.983972,,,
pg_18_sub14_lock1_sa_20260305_022249.json,MASc PG 18 blocks,sa,,,2,3,12,1,9,-484592.19902400003,,,
pg_18_sub14_lock1_sa_20260305_022249.json,MASc PG 18 blocks,sa,,,3,4,11,1,9,-487953.053504,,,
pg_18_sub14_lock1_sa_20260305_022249.json,MASc PG 18 blocks,sa,,,4,5,10,1,9,-495533.053504,,,
pg_18_sub14_lock1_sa_20260305_022249.json,MASc PG 18 blocks,sa,,,5,6,9,1,9,-505850.34629799996,,,
pg_18_sub14_lock1_sa_20260305_022249.json,MASc PG 18 blocks,sa,,,6,7,8,1,9,-514228.983972,,,
pg_18_sub14_lock1_sa_20260305_022249.json,MASc PG 18 blocks,sa,,,7,8,7,1,9,-524862.276766,,,
pg_18_sub14_lock1_sa_20260305_022249.json,MASc PG 18 blocks,sa,,,8,9,6,1,9,-536390.276766,,,
pg_18_sub14_lock1_sa_20260305_022249.json,MASc PG 18 blocks,sa,,,9,10,5,1,9,-541970.276766,,,
pg_18_sub14_lock1_sa_20260305_022249.json,MASc PG 18 blocks,sa,,,10,11,4,1,9,-550866.276766,,,
pg_18_sub14_lock1_sa_20260305_022249.json,MASc PG 18 blocks,sa,,,11,12,3,1,9,-557762.276766,,,
pg_18_sub14_lock1_sa_20260305_022249.json,MASc PG 18 blocks,sa,,,12,13,2,1,9,-557762.276766,,,
pg_18_sub14_lock1_sa_20260305_022249.json,MASc PG 18 blocks,sa,,,13,14,1,1,9,-557762.276766,,,
ka_6_sub56_lock7_sa_20260305_004026.json,MASc KA 6 blocks,sa,,,0,1,56,7,94,12913.355594999986,,,
ka_6_sub56_lock7_sa_20260305_004026.json,MASc KA 6 blocks,sa,,,1,8,49,7,97,-3086.64440500001,,,
ka_6_sub56_lock7_sa_20260305_004026.json,MASc KA 6 blocks,sa,,,2,15,42,7,87,12913.355594999986,,,
ka_6_sub56_lock7_sa_20260305_004026.json,MASc KA 6 blocks,sa,,,3,22,35,7,89,10913.35559499999,,,
ka_6_sub56_lock7_sa_20260305_004026.json,MASc KA 6 blocks,sa,,,4,29,28,7,96,7847.597830999988,,,
ka_6_sub56_lock7_sa_20260305_004026.json,MASc KA 6 blocks,sa,,,5,36,21,7,88,5410.3652829999955,,,
ka_6_sub56_lock7_sa_20260305_004026.json,MASc KA 6 blocks,sa,,,6,43,14,7,89,-3381.355594999999,,,
ka_6_sub56_lock7_sa_20260305_004026.json,MASc KA 6 blocks,sa,,,7,50,7,7,94,-25437.355595,,,
pg_6_sub112_lock7_sa_20260304_184126.json,MASc PG 6 blocks,sa,,,0,1,112,7,105,59923.962899999984,,,
pg_6_sub112_lock7_sa_20260304_184126.json,MASc PG 6 blocks,sa,,,1,8,105,7,105,54923.96289999997,,,
pg_6_sub112_lock7_sa_20260304_184126.json,MASc PG 6 blocks,sa,,,2,15,98,7,105,54923.96289999997,,,
pg_6_sub112_lock7_sa_20260304_184126.json,MASc PG 6 blocks,sa,,,3,22,91,7,105,61923.962899999955,,,
pg_6_sub112_lock7_sa_20260304_184126.json,MASc PG 6 blocks,sa,,,4,29,84,7,105,57923.96289999997,,,
pg_6_sub112_lock7_sa_20260304_184126.json,MASc PG 6 blocks,sa,,,5,36,77,7,103,56923.96289999997,,,
pg_6_sub112_lock7_sa_20260304_184126.json,MASc PG 6 blocks,sa,,,6,43,70,7,105,54923.96289999997,,,
pg_6_sub112_lock7_sa_20260304_184126.json,MASc PG 6 blocks,sa,,,7,50,63,7,105,58923.96289999997,,,
pg_6_sub112_lock7_sa_20260304_184126.json,MASc PG 6 blocks,sa,,,8,57,56,7,105,56923.96289999997,,,
pg_6_sub112_lock7_sa_20260304_184126.json,MASc PG 6 blocks,sa,,,9,64,49,7,104,60923.96289999997,,,
pg_6_sub112_lock7_sa_20260304_184126.json,MASc PG 6 blocks,sa,,,10,71,42,7,104,39656.602227999974,,,
pg_6_sub112_lock7_sa_20260304_184126.json,MASc PG 6 blocks,sa,,,11,78,35,7,104,30134.393288,,,
pg_6_sub112_lock7_sa_20260304_184126.json,MASc PG 6 blocks,sa,,,12,85,28,7,104,11413.260361999997,,,
pg_6_sub112_lock7_sa_20260304_184126.json,MASc PG 6 blocks,sa,,,13,92,21,7,102,-6282.670106000001,,,
pg_6_sub112_lock7_sa_20260304_184126.json,MASc PG 6 blocks,sa,,,14,99,14,7,103,-27654.670106,,,
pg_6_sub112_lock7_sa_20260304_184126.json,MASc PG 6 blocks,sa,,,15,106,7,7,105,-52131.962900000006,,,
ka_18_sub14_lock7_mip_20260305_004241.json,MASc KA 18 blocks,mip,highs,600.0,0,1,14,7,0,,aborted,maxTimeLimit,600.0
ka_18_sub14_lock7_mip_20260305_004241.json,MASc KA 18 blocks,mip,highs,600.0,1,8,7,7,0,,aborted,maxTimeLimit,600.0
ni_6_sub28_lock14_sa_20260304_120605.json,MASc NI 6 blocks,sa,,,0,1,28,14,229,-227022.64370099996,,,
ni_6_sub28_lock14_sa_20260304_120605.json,MASc NI 6 blocks,sa,,,1,15,14,14,229,-280978.64370099996,,,
ka_6_sub28_lock14_sa_20260305_122618.json,MASc KA 6 blocks,sa,,,0,1,28,14,192,15847.597830999988,,,
ka_6_sub28_lock14_sa_20260305_122618.json,MASc KA 6 blocks,sa,,,1,15,14,14,192,-381.3555949999991,,,
ni_6_sub56_lock7_mip_20260305_105213.json,MASc NI 6 blocks,mip,highs,1800.0,0,1,56,7,0,,aborted,maxTimeLimit,1800.0
ni_6_sub56_lock7_mip_20260305_105213.json,MASc NI 6 blocks,mip,highs,1800.0,1,8,49,7,0,,aborted,maxTimeLimit,1800.0
ni_6_sub56_lock7_mip_20260305_105213.json,MASc NI 6 blocks,mip,highs,1800.0,2,15,42,7,0,,aborted,maxTimeLimit,1800.0
ni_6_sub56_lock7_mip_20260305_105213.json,MASc NI 6 blocks,mip,highs,1800.0,3,22,35,7,0,,aborted,maxTimeLimit,1800.0
ni_6_sub56_lock7_mip_20260305_105213.json,MASc NI 6 blocks,mip,highs,1800.0,4,29,28,7,0,,aborted,maxTimeLimit,1800.0
ni_6_sub56_lock7_mip_20260305_105213.json,MASc NI 6 blocks,mip,highs,1800.0,5,36,21,7,0,,aborted,maxTimeLimit,1800.0
ni_6_sub56_lock7_mip_20260305_105213.json,MASc NI 6 blocks,mip,highs,1800.0,6,43,14,7,84,-271766.64370099996,ok,optimal,
ni_6_sub56_lock7_mip_20260305_105213.json,MASc NI 6 blocks,mip,highs,1800.0,7,50,7,7,86,-299402.6437009998,ok,optimal,
ka_6_sub14_lock7_sa_20260305_005703.json,MASc KA 6 blocks,sa,,,0,1,14,7,89,-381.3555949999991,,,
ka_6_sub14_lock7_sa_20260305_005703.json,MASc KA 6 blocks,sa,,,1,8,7,7,94,-25437.355595,,,
pg_18_sub14_lock1_mip_20260305_022249.json,MASc PG 18 blocks,mip,highs,1800.0,0,1,14,1,0,,aborted,maxTimeLimit,1800.0
pg_18_sub14_lock1_mip_20260305_022249.json,MASc PG 18 blocks,mip,highs,1800.0,1,2,13,1,0,,aborted,maxTimeLimit,1800.0
pg_18_sub14_lock1_mip_20260305_022249.json,MASc PG 18 blocks,mip,highs,1800.0,2,3,12,1,0,,aborted,maxTimeLimit,1800.0
pg_18_sub14_lock1_mip_20260305_022249.json,MASc PG 18 blocks,mip,highs,1800.0,3,4,11,1,0,,aborted,maxTimeLimit,1800.0
pg_18_sub14_lock1_mip_20260305_022249.json,MASc PG 18 blocks,mip,highs,1800.0,4,5,10,1,0,,aborted,maxTimeLimit,1800.0
pg_18_sub14_lock1_mip_20260305_022249.json,MASc PG 18 blocks,mip,highs,1800.0,5,6,9,1,0,,aborted,maxTimeLimit,1800.0
pg_18_sub14_lock1_mip_20260305_022249.json,MASc PG 18 blocks,mip,highs,1800.0,6,7,8,1,0,,aborted,maxTimeLimit,1800.0
pg_18_sub14_lock1_mip_20260305_022249.json,MASc PG 18 blocks,mip,highs,1800.0,7,8,7,1,0,,aborted,maxTimeLimit,1800.0
pg_18_sub14_lock1_mip_20260305_022249.json,MASc PG 18 blocks,mip,highs,1800.0,8,9,6,1,0,,aborted,maxTimeLimit,1800.0
pg_18_sub14_lock1_mip_20260305_022249.json,MASc PG 18 blocks,mip,highs,1800.0,9,10,5,1,0,,aborted,maxTimeLimit,1800.0
pg_18_sub14_lock1_mip_20260305_022249.json,MASc PG 18 blocks,mip,highs,1800.0,10,11,4,1,0,,aborted,maxTimeLimit,1800.0
pg_18_sub14_lock1_mip_20260305_022249.json,MASc PG 18 blocks,mip,highs,1800.0,11,12,3,1,0,,aborted,maxTimeLimit,1800.0
pg_18_sub14_lock1_mip_20260305_022249.json,MASc PG 18 blocks,mip,highs,1800.0,12,13,2,1,16,-545931.376206,ok,optimal,
pg_18_sub14_lock1_mip_20260305_022249.json,MASc PG 18 blocks,mip,highs,1800.0,13,14,1,1,0,-557762.276766,ok,optimal,
ka_6_sub28_lock1_mip_20260305_015816.json,MASc KA 6 blocks,mip,highs,1800.0,0,1,28,1,11,30913.355594999994,ok,optimal,
ka_6_sub28_lock1_mip_20260305_015816.json,MASc KA 6 blocks,mip,highs,1800.0,1,2,27,1,11,30913.355594999997,ok,optimal,
ka_6_sub28_lock1_mip_20260305_015816.json,MASc KA 6 blocks,mip,highs,1800.0,2,3,26,1,0,,aborted,maxTimeLimit,1800.0
ka_6_sub28_lock1_mip_20260305_015816.json,MASc KA 6 blocks,mip,highs,1800.0,3,4,25,1,0,,aborted,maxTimeLimit,1800.0
ka_6_sub28_lock1_mip_20260305_015816.json,MASc KA 6 blocks,mip,highs,1800.0,4,5,24,1,0,,aborted,maxTimeLimit,1800.0
ka_6_sub28_lock1_mip_20260305_015816.json,MASc KA 6 blocks,mip,highs,1800.0,5,6,23,1,0,,aborted,maxTimeLimit,1800.0
ka_6_sub28_lock1_mip_20260305_015816.json,MASc KA 6 blocks,mip,highs,1800.0,6,7,22,1,0,,aborted,maxTimeLimit,1800.0
ka_6_sub28_lock1_mip_20260305_015816.json,MASc KA 6 blocks,mip,highs,1800.0,7,8,21,1,0,,aborted,maxTimeLimit,1800.0
ka_6_sub28_lock1_mip_20260305_015816.json,MASc KA 6 blocks,mip,highs,1800.0,8,9,20,1,0,,aborted,maxTimeLimit,1800.0
ka_6_sub28_lock1_mip_20260305_015816.json,MASc KA 6 blocks,mip,highs,1800.0,9,10,19,1,0,,aborted,maxTimeLimit,1800.0
ka_6_sub28_lock1_mip_20260305_015816.json,MASc KA 6 blocks,mip,highs,1800.0,10,11,18,1,0,,aborted,maxTimeLimit,1800.0
ka_6_sub28_lock1_mip_20260305_015816.json,MASc KA 6 blocks,mip,highs,1800.0,11,12,17,1,0,,aborted,maxTimeLimit,1800.0
ka_6_sub28_lock1_mip_20260305_015816.json,MASc KA 6 blocks,mip,highs,1800.0,12,13,16,1,0,,aborted,maxTimeLimit,1800.0
ka_6_sub28_lock1_mip_20260305_015816.json,MASc KA 6 blocks,mip,highs,1800.0,13,14,15,1,0,,aborted,maxTimeLimit,1800.0
ka_6_sub28_lock1_mip_20260305_015816.json,MASc KA 6 blocks,mip,highs,1800.0,14,15,14,1,0,,aborted,maxTimeLimit,1800.0
ka_6_sub28_lock1_mip_20260305_015816.json,MASc KA 6 blocks,mip,highs,1800.0,15,16,13,1,0,,aborted,maxTimeLimit,1800.0
ka_6_sub28_lock1_mip_20260305_015816.json,MASc KA 6 blocks,mip,highs,1800.0,16,17,12,1,0,,aborted,maxTimeLimit,1800.0
ka_6_sub28_lock1_mip_20260305_015816.json,MASc KA 6 blocks,mip,highs,1800.0,17,18,11,1,10,4584.022137000036,ok,optimal,
ka_6_sub28_lock1_mip_20260305_015816.json,MASc KA 6 blocks,mip,highs,1800.0,18,19,10,1,8,2049.0827910001044,ok,optimal,
ka_6_sub28_lock1_mip_20260305_015816.json,MASc KA 6 blocks,mip,highs,1800.0,19,20,9,1,8,-485.85655499958193,ok,optimal,
ka_6_sub28_lock1_mip_20260305_015816.json,MASc KA 6 blocks,mip,highs,1800.0,20,21,8,1,8,-3374.416247999925,ok,optimal,
ka_6_sub28_lock1_mip_20260305_015816.json,MASc KA 6 blocks,mip,highs,1800.0,21,22,7,1,7,-7225.355594999995,ok,optimal,
ka_6_sub28_lock1_mip_20260305_015816.json,MASc KA 6 blocks,mip,highs,1800.0,22,23,6,1,8,-11173.355595,ok,optimal,
ka_6_sub28_lock1_mip_20260305_015816.json,MASc KA 6 blocks,mip,highs,1800.0,23,24,5,1,7,-15121.355595,ok,optimal,
ka_6_sub28_lock1_mip_20260305_015816.json,MASc KA 6 blocks,mip,highs,1800.0,24,25,4,1,9,-19069.355595,ok,optimal,
ka_6_sub28_lock1_mip_20260305_015816.json,MASc KA 6 blocks,mip,highs,1800.0,25,26,3,1,7,-23017.355595,ok,optimal,
ka_6_sub28_lock1_mip_20260305_015816.json,MASc KA 6 blocks,mip,highs,1800.0,26,27,2,1,7,-26965.355595,ok,optimal,
ka_6_sub28_lock1_mip_20260305_015816.json,MASc KA 6 blocks,mip,highs,1800.0,27,28,1,1,0,-30913.355595,ok,optimal,
ka_40_sub28_lock7_sa_20260305_051654.json,MASc KA 40 blocks,sa,,,0,1,28,7,349,-919701.363741,,,
ka_40_sub28_lock7_sa_20260305_051654.json,MASc KA 40 blocks,sa,,,1,8,21,7,349,-672766.711213,,,
ka_40_sub28_lock7_sa_20260305_051654.json,MASc KA 40 blocks,sa,,,2,15,14,7,343,-403387.805251,,,
ka_40_sub28_lock7_sa_20260305_051654.json,MASc KA 40 blocks,sa,,,3,22,7,7,346,-385003.025899,,,
ka_40_sub14_lock7_sa_20260305_040056.json,MASc KA 40 blocks,sa,,,0,1,14,7,343,-403387.805251,,,
ka_40_sub14_lock7_sa_20260305_040056.json,MASc KA 40 blocks,sa,,,1,8,7,7,346,-385003.025899,,,
pg_6_sub112_lock14_mip_20260304_233818.json,MASc PG 6 blocks,mip,highs,1800.0,0,1,112,14,78,67923.96290000001,ok,optimal,
pg_6_sub112_lock14_mip_20260304_233818.json,MASc PG 6 blocks,mip,highs,1800.0,1,15,98,14,71,67923.9629,ok,optimal,
pg_6_sub112_lock14_mip_20260304_233818.json,MASc PG 6 blocks,mip,highs,1800.0,2,29,84,14,83,67923.96289999995,ok,optimal,
pg_6_sub112_lock14_mip_20260304_233818.json,MASc PG 6 blocks,mip,highs,1800.0,3,43,70,14,148,67923.96289999946,ok,optimal,
pg_6_sub112_lock14_mip_20260304_233818.json,MASc PG 6 blocks,mip,highs,1800.0,4,57,56,14,185,67923.96290000003,ok,optimal,
pg_6_sub112_lock14_mip_20260304_233818.json,MASc PG 6 blocks,mip,highs,1800.0,5,71,42,14,0,,aborted,maxTimeLimit,1800.0
pg_6_sub112_lock14_mip_20260304_233818.json,MASc PG 6 blocks,mip,highs,1800.0,6,85,28,14,0,,aborted,maxTimeLimit,1800.0
pg_6_sub112_lock14_mip_20260304_233818.json,MASc PG 6 blocks,mip,highs,1800.0,7,99,14,14,0,,aborted,maxTimeLimit,1800.0
ka_18_sub56_lock7_mip_20260305_015112.json,MASc KA 18 blocks,mip,highs,600.0,0,1,56,7,0,,aborted,maxTimeLimit,600.0
ka_18_sub56_lock7_mip_20260305_015112.json,MASc KA 18 blocks,mip,highs,600.0,1,8,49,7,0,,aborted,maxTimeLimit,600.0
ka_18_sub56_lock7_mip_20260305_015112.json,MASc KA 18 blocks,mip,highs,600.0,2,15,42,7,0,,aborted,maxTimeLimit,600.0
ka_18_sub56_lock7_mip_20260305_015112.json,MASc KA 18 blocks,mip,highs,600.0,3,22,35,7,0,,aborted,maxTimeLimit,600.0
ka_18_sub56_lock7_mip_20260305_015112.json,MASc KA 18 blocks,mip,highs,600.0,4,29,28,7,0,,aborted,maxTimeLimit,600.0
ka_18_sub56_lock7_mip_20260305_015112.json,MASc KA 18 blocks,mip,highs,600.0,5,36,21,7,0,,aborted,maxTimeLimit,600.0
ka_18_sub56_lock7_mip_20260305_015112.json,MASc KA 18 blocks,mip,highs,600.0,6,43,14,7,0,,aborted,maxTimeLimit,600.0
ka_18_sub56_lock7_mip_20260305_015112.json,MASc KA 18 blocks,mip,highs,600.0,7,50,7,7,0,,aborted,maxTimeLimit,600.0
ni_6_sub14_lock14_mip_20260304_035122.json,MASc NI 6 blocks,mip,highs,1800.0,0,1,14,14,164,-271766.64370099996,ok,optimal,
ka_6_sub56_lock7_mip_20260304_234335.json,MASc KA 6 blocks,mip,highs,600.0,0,1,56,7,52,30913.355594999994,ok,optimal,
ka_6_sub56_lock7_mip_20260304_234335.json,MASc KA 6 blocks,mip,highs,600.0,1,8,49,7,53,30913.355594999997,ok,optimal,
ka_6_sub56_lock7_mip_20260304_234335.json,MASc KA 6 blocks,mip,highs,600.0,2,15,42,7,92,30913.355594999917,ok,optimal,
ka_6_sub56_lock7_mip_20260304_234335.json,MASc KA 6 blocks,mip,highs,600.0,3,22,35,7,96,30913.35559499998,ok,optimal,
ka_6_sub56_lock7_mip_20260304_234335.json,MASc KA 6 blocks,mip,highs,600.0,4,29,28,7,0,,aborted,maxTimeLimit,600.0
ka_6_sub56_lock7_mip_20260304_234335.json,MASc KA 6 blocks,mip,highs,600.0,5,36,21,7,0,,aborted,maxTimeLimit,600.0
ka_6_sub56_lock7_mip_20260304_234335.json,MASc KA 6 blocks,mip,highs,600.0,6,43,14,7,0,,aborted,maxTimeLimit,600.0
ka_6_sub56_lock7_mip_20260304_234335.json,MASc KA 6 blocks,mip,highs,600.0,7,50,7,7,71,-7225.355594999995,ok,optimal,
ka_6_sub14_lock7_mip_20260304_230140.json,MASc KA 6 blocks,mip,highs,600.0,0,1,14,7,0,,aborted,maxTimeLimit,600.0
ka_6_sub14_lock7_mip_20260304_230140.json,MASc KA 6 blocks,mip,highs,600.0,1,8,7,7,71,-7225.355594999995,ok,optimal,
pg_6_sub56_lock14_sa_20260303_094839.json,MASc PG 6 blocks,sa,,,0,1,56,14,222,56923.96289999997,,,
pg_6_sub56_lock14_sa_20260303_094839.json,MASc PG 6 blocks,sa,,,1,15,42,14,220,39656.602227999974,,,
pg_6_sub56_lock14_sa_20260303_094839.json,MASc PG 6 blocks,sa,,,2,29,28,14,219,11413.260361999997,,,
pg_6_sub56_lock14_sa_20260303_094839.json,MASc PG 6 blocks,sa,,,3,43,14,14,220,-27654.670106,,,
ka_40_sub56_lock7_mip_20260305_053645.json,MASc KA 40 blocks,mip,highs,600.0,0,1,56,7,0,,aborted,maxTimeLimit,600.0
ka_40_sub56_lock7_mip_20260305_053645.json,MASc KA 40 blocks,mip,highs,600.0,1,8,49,7,0,,aborted,maxTimeLimit,600.0
ka_40_sub56_lock7_mip_20260305_053645.json,MASc KA 40 blocks,mip,highs,600.0,2,15,42,7,0,,aborted,maxTimeLimit,600.0
ka_40_sub56_lock7_mip_20260305_053645.json,MASc KA 40 blocks,mip,highs,600.0,3,22,35,7,0,,aborted,maxTimeLimit,600.0
ka_40_sub56_lock7_mip_20260305_053645.json,MASc KA 40 blocks,mip,highs,600.0,4,29,28,7,0,,aborted,maxTimeLimit,600.0
ka_40_sub56_lock7_mip_20260305_053645.json,MASc KA 40 blocks,mip,highs,600.0,5,36,21,7,0,,aborted,maxTimeLimit,600.0
ka_40_sub56_lock7_mip_20260305_053645.json,MASc KA 40 blocks,mip,highs,600.0,6,43,14,7,0,,aborted,maxTimeLimit,600.0
ka_40_sub56_lock7_mip_20260305_053645.json,MASc KA 40 blocks,mip,highs,600.0,7,50,7,7,0,,aborted,maxTimeLimit,600.0
ka_6_sub14_lock7_mip_20260305_005703.json,MASc KA 6 blocks,mip,highs,1800.0,0,1,14,7,0,,aborted,maxTimeLimit,1800.0
ka_6_sub14_lock7_mip_20260305_005703.json,MASc KA 6 blocks,mip,highs,1800.0,1,8,7,7,71,-7225.355594999995,ok,optimal,
ni_6_sub14_lock14_sa_20260304_035122.json,MASc NI 6 blocks,sa,,,0,1,14,14,229,-280978.64370099996,,,
pg_6_sub56_lock7_sa_20260303_062332.json,MASc PG 6 blocks,sa,,,0,1,56,7,105,56923.96289999997,,,
pg_6_sub56_lock7_sa_20260303_062332.json,MASc PG 6 blocks,sa,,,1,8,49,7,104,60923.96289999997,,,
pg_6_sub56_lock7_sa_20260303_062332.json,MASc PG 6 blocks,sa,,,2,15,42,7,104,39656.602227999974,,,
pg_6_sub56_lock7_sa_20260303_062332.json,MASc PG 6 blocks,sa,,,3,22,35,7,104,30134.393288,,,
pg_6_sub56_lock7_sa_20260303_062332.json,MASc PG 6 blocks,sa,,,4,29,28,7,104,11413.260361999997,,,
pg_6_sub56_lock7_sa_20260303_062332.json,MASc PG 6 blocks,sa,,,5,36,21,7,102,-6282.670106000001,,,
pg_6_sub56_lock7_sa_20260303_062332.json,MASc PG 6 blocks,sa,,,6,43,14,7,103,-27654.670106,,,
pg_6_sub56_lock7_sa_20260303_062332.json,MASc PG 6 blocks,sa,,,7,50,7,7,105,-52131.962900000006,,,
pg_18_sub14_lock14_mip_20260305_093857.json,MASc PG 18 blocks,mip,highs,1800.0,0,1,14,14,0,,aborted,maxTimeLimit,1800.0
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,0,1,56,1,9,67923.96290000003,ok,optimal,
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,1,2,55,1,9,67923.96290000003,ok,optimal,
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,2,3,54,1,7,67923.9629,ok,optimal,
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,3,4,53,1,10,67923.96290000001,ok,optimal,
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,4,5,52,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,5,6,51,1,11,67923.96290000016,ok,optimal,
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,6,7,50,1,9,67923.9629,ok,optimal,
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,7,8,49,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,8,9,48,1,0,,aborted,maxTimeLimit,1800.0
pg_6_sub56_lock1_mip_20260302_085915.json,MASc PG 6 blocks,mip,highs,1800.0,9,10,47,1,0,,aborted,maxTimeLimit,1800.0
