machine_id,block_id,day,shift_id,assigned
sk_05,B68233,5,S2,1
sk_06,B127158,5,S2,1
fb_01,B113324,5,S3,1
fb_02,B109340,5,S3,1
fb_03,B113324,5,S3,1
fb_04,B126589,5,S3,1
fb_05,B124193,5,S3,1
fb_06,B124193,5,S3,1
ld_01,B111867,5,S3,1
sk_01,B127158,5,S3,1
sk_02,B127158,5,S3,1
sk_03,B127158,5,S3,1
sk_04,B127158,5,S3,1
sk_05,B109915,5,S3,1
sk_06,B126589,5,S3,1
fb_01,B114477,6,S1,1
fb_02,B109915,6,S1,1
fb_03,B120266,6,S1,1
fb_04,B127158,6,S1,1
fb_05,B124193,6,S1,1
fb_06,B124193,6,S1,1
ld_01,B127158,6,S1,1
ld_02,B126589,6,S1,1
ld_03,B126589,6,S1,1
ld_04,B126589,6,S1,1
ld_05,B126589,6,S1,1
ld_06,B126589,6,S1,1
pr_01,B68233,6,S1,1
pr_02,B68233,6,S1,1
pr_03,B68233,6,S1,1
pr_04,B126589,6,S1,1
pr_05,B109915,6,S1,1
pr_06,B127158,6,S1,1
sk_01,B108060,6,S1,1
sk_02,B108060,6,S1,1
sk_03,B108339,6,S1,1
sk_04,B108339,6,S1,1
sk_05,B127158,6,S1,1
sk_06,B127158,6,S1,1
fb_01,B114861,6,S2,1
fb_02,B110288,6,S2,1
fb_03,B126413,6,S2,1
fb_04,B126589,6,S2,1
fb_05,B129183,6,S2,1
fb_06,B129183,6,S2,1
ld_01,B126589,6,S2,1
ld_02,B109915,6,S2,1
ld_03,B126589,6,S2,1
ld_04,B109915,6,S2,1
pr_01,B127158,6,S2,1
pr_02,B107189,6,S2,1
pr_03,B107189,6,S2,1
pr_04,B127158,6,S2,1
pr_05,B127158,6,S2,1
pr_06,B55424,6,S2,1
sk_01,B109915,6,S2,1
sk_02,B126589,6,S2,1
sk_03,B109915,6,S2,1
sk_04,B127158,6,S2,1
sk_05,B126589,6,S2,1
sk_06,B126589,6,S2,1
fb_01,B120266,6,S3,1
fb_02,B110471,6,S3,1
fb_03,B126589,6,S3,1
fb_04,B127158,6,S3,1
fb_05,B129183,6,S3,1
fb_06,B129183,6,S3,1
pr_01,B107189,6,S3,1
pr_02,B107189,6,S3,1
sk_01,B109915,6,S3,1
sk_02,B126589,6,S3,1
sk_03,B126589,6,S3,1
sk_04,B109915,6,S3,1
sk_05,B126589,6,S3,1
sk_06,B120266,6,S3,1
fb_01,B129183,7,S1,1
fb_02,B111410,7,S1,1
fb_03,B126869,7,S1,1
fb_04,B126589,7,S1,1
fb_05,B109340,7,S1,1
fb_06,B109340,7,S1,1
ld_01,B127158,7,S1,1
ld_02,B127158,7,S1,1
ld_03,B127158,7,S1,1
ld_04,B68233,7,S1,1
ld_05,B126589,7,S1,1
ld_06,B109915,7,S1,1
pr_01,B109915,7,S1,1
pr_02,B109915,7,S1,1
pr_03,B126589,7,S1,1
pr_04,B126589,7,S1,1
pr_05,B126589,7,S1,1
pr_06,B126589,7,S1,1
sk_01,B114861,7,S1,1
sk_02,B114861,7,S1,1
sk_03,B127158,7,S1,1
sk_04,B127158,7,S1,1
sk_05,B127158,7,S1,1
sk_06,B127158,7,S1,1
fb_01,B121455,7,S2,1
fb_02,B109340,7,S2,1
fb_03,B127158,7,S2,1
fb_04,B127158,7,S2,1
fb_05,B109340,7,S2,1
fb_06,B109340,7,S2,1
ld_01,B107189,7,S2,1
ld_02,B68233,7,S2,1
ld_03,B68233,7,S2,1
ld_04,B107189,7,S2,1
ld_05,B107189,7,S2,1
pr_01,B127158,7,S2,1
pr_02,B127158,7,S2,1
pr_03,B108060,7,S2,1
pr_04,B108060,7,S2,1
pr_05,B108339,7,S2,1
pr_06,B108339,7,S2,1
sk_01,B127158,7,S2,1
sk_02,B109915,7,S2,1
sk_03,B126589,7,S2,1
sk_04,B109915,7,S2,1
sk_05,B126589,7,S2,1
sk_06,B109915,7,S2,1
fb_01,B121928,7,S3,1
fb_02,B112038,7,S3,1
fb_03,B145584,7,S3,1
fb_04,B126589,7,S3,1
fb_05,B109340,7,S3,1
fb_06,B109340,7,S3,1
sk_01,B126589,7,S3,1
sk_02,B109915,7,S3,1
sk_03,B126589,7,S3,1
sk_04,B109915,7,S3,1
sk_05,B126589,7,S3,1
sk_06,B120266,7,S3,1
fb_01,B123357,8,S1,1
fb_02,B112990,8,S1,1
fb_03,B68233,8,S1,1
fb_04,B127158,8,S1,1
fb_05,B109340,8,S1,1
fb_06,B109340,8,S1,1
ld_01,B127158,8,S1,1
ld_02,B127158,8,S1,1
ld_03,B126589,8,S1,1
ld_04,B109915,8,S1,1
ld_05,B126589,8,S1,1
ld_06,B109915,8,S1,1
pr_01,B109915,8,S1,1
pr_02,B109915,8,S1,1
pr_03,B126589,8,S1,1
pr_04,B120266,8,S1,1
pr_05,B109915,8,S1,1
pr_06,B126589,8,S1,1
sk_01,B127158,8,S1,1
sk_02,B127158,8,S1,1
sk_03,B127158,8,S1,1
sk_04,B127158,8,S1,1
sk_05,B127158,8,S1,1
sk_06,B126589,8,S1,1
fb_01,B109340,8,S2,1
fb_02,B113324,8,S2,1
fb_03,B107189,8,S2,1
fb_04,B126589,8,S2,1
fb_05,B109340,8,S2,1
fb_06,B109340,8,S2,1
ld_01,B126589,8,S2,1
ld_02,B108339,8,S2,1
ld_03,B108060,8,S2,1
ld_04,B108060,8,S2,1
pr_01,B126589,8,S2,1
pr_02,B127158,8,S2,1
pr_03,B127158,8,S2,1
pr_04,B126589,8,S2,1
pr_05,B127158,8,S2,1
pr_06,B114861,8,S2,1
sk_01,B126589,8,S2,1
sk_02,B109915,8,S2,1
sk_03,B109915,8,S2,1
sk_04,B126589,8,S2,1
sk_05,B120266,8,S2,1
sk_06,B120266,8,S2,1
fb_01,B124453,8,S3,1
fb_02,B114477,8,S3,1
fb_03,B109915,8,S3,1
fb_04,B127158,8,S3,1
fb_05,B109340,8,S3,1
fb_06,B109340,8,S3,1
pr_01,B127158,8,S3,1
sk_01,B120266,8,S3,1
sk_02,B120266,8,S3,1
sk_03,B126589,8,S3,1
sk_04,B126589,8,S3,1
sk_05,B110288,8,S3,1
sk_06,B110288,8,S3,1
fb_01,B124540,9,S1,1
fb_02,B120266,9,S1,1
fb_03,B110288,9,S1,1
fb_04,B126589,9,S1,1
fb_05,B109340,9,S1,1
fb_06,B109340,9,S1,1
ld_01,B127158,9,S1,1
ld_02,B127158,9,S1,1
ld_03,B127158,9,S1,1
ld_04,B109915,9,S1,1
ld_05,B109915,9,S1,1
ld_06,B126589,9,S1,1
pr_01,B120266,9,S1,1
pr_02,B110288,9,S1,1
pr_03,B109915,9,S1,1
pr_04,B126589,9,S1,1
pr_05,B120266,9,S1,1
pr_06,B126589,9,S1,1
sk_01,B107189,9,S1,1
sk_02,B68233,9,S1,1
sk_03,B68233,9,S1,1
sk_04,B68233,9,S1,1
sk_05,B68233,9,S1,1
sk_06,B127158,9,S1,1
fb_01,B126413,9,S2,1
fb_02,B121928,9,S2,1
fb_03,B110471,9,S2,1
fb_04,B127158,9,S2,1
fb_05,B109340,9,S2,1
fb_06,B109340,9,S2,1
ld_01,B126589,9,S2,1
ld_02,B109915,9,S2,1
ld_03,B126589,9,S2,1
ld_04,B109915,9,S2,1
pr_01,B126589,9,S2,1
pr_02,B126589,9,S2,1
pr_03,B127158,9,S2,1
pr_04,B127158,9,S2,1
pr_05,B127158,9,S2,1
pr_06,B127158,9,S2,1
sk_01,B127158,9,S2,1
sk_02,B127158,9,S2,1
sk_03,B127158,9,S2,1
sk_04,B127158,9,S2,1
sk_05,B109915,9,S2,1
sk_06,B109915,9,S2,1
fb_01,B126492,9,S3,1
fb_02,B126413,9,S3,1
fb_03,B113324,9,S3,1
fb_04,B126589,9,S3,1
fb_05,B109340,9,S3,1
fb_06,B124453,9,S3,1
sk_01,B109915,9,S3,1
sk_02,B109915,9,S3,1
sk_03,B126589,9,S3,1
sk_04,B126589,9,S3,1
sk_05,B126589,9,S3,1
sk_06,B110288,9,S3,1
fb_01,B126589,10,S1,1
fb_02,B126492,10,S1,1
fb_03,B120266,10,S1,1
fb_04,B127158,10,S1,1
fb_05,B124453,10,S1,1
fb_06,B124453,10,S1,1
ld_01,B127158,10,S1,1
ld_02,B127158,10,S1,1
ld_03,B127158,10,S1,1
ld_04,B127158,10,S1,1
ld_05,B126589,10,S1,1
ld_06,B109915,10,S1,1
pr_01,B68233,10,S1,1
pr_02,B68233,10,S1,1
pr_03,B109915,10,S1,1
pr_04,B109915,10,S1,1
pr_05,B126589,10,S1,1
pr_06,B126589,10,S1,1
sk_01,B127158,10,S1,1
sk_02,B127158,10,S1,1
sk_03,B126589,10,S1,1
sk_04,B127158,10,S1,1
sk_05,B126589,10,S1,1
sk_06,B126589,10,S1,1
fb_01,B126869,10,S2,1
fb_02,B126589,10,S2,1
fb_03,B126413,10,S2,1
fb_04,B126589,10,S2,1
fb_05,B124453,10,S2,1
fb_06,B124453,10,S2,1
ld_01,B126589,10,S2,1
ld_02,B126589,10,S2,1
ld_03,B126589,10,S2,1
ld_04,B120266,10,S2,1
ld_05,B120266,10,S2,1
ld_06,B110288,10,S2,1
pr_01,B127158,10,S2,1
pr_02,B127158,10,S2,1
pr_03,B127158,10,S2,1
pr_04,B127158,10,S2,1
pr_05,B107189,10,S2,1
sk_01,B126589,10,S2,1
sk_02,B120266,10,S2,1
sk_03,B120266,10,S2,1
sk_04,B126589,10,S2,1
sk_05,B110288,10,S2,1
sk_06,B110288,10,S2,1
fb_01,B127158,10,S3,1
fb_02,B126869,10,S3,1
fb_03,B126589,10,S3,1
fb_04,B127158,10,S3,1
fb_05,B121455,10,S3,1
fb_06,B121455,10,S3,1
sk_01,B110288,10,S3,1
sk_02,B110288,10,S3,1
sk_03,B120266,10,S3,1
sk_04,B126589,10,S3,1
sk_05,B126589,10,S3,1
sk_06,B120266,10,S3,1
fb_01,B121455,11,S1,1
fb_02,B127158,11,S1,1
fb_03,B126869,11,S1,1
fb_04,B126589,11,S1,1
fb_05,B121455,11,S1,1
fb_06,B121455,11,S1,1
ld_01,B127158,11,S1,1
ld_02,B127158,11,S1,1
ld_03,B127158,11,S1,1
ld_04,B109915,11,S1,1
ld_05,B109915,11,S1,1
ld_06,B126589,11,S1,1
pr_01,B110288,11,S1,1
pr_02,B110288,11,S1,1
pr_03,B120266,11,S1,1
pr_04,B120266,11,S1,1
pr_05,B120266,11,S1,1
pr_06,B126589,11,S1,1
sk_01,B127158,11,S1,1
sk_02,B127158,11,S1,1
sk_03,B127158,11,S1,1
sk_04,B127158,11,S1,1
sk_05,B127158,11,S1,1
sk_06,B127158,11,S1,1
fb_01,B145584,11,S2,1
fb_02,B145584,11,S2,1
fb_03,B127158,11,S2,1
fb_04,B127158,11,S2,1
fb_05,B121455,11,S2,1
fb_06,B121455,11,S2,1
ld_01,B68233,11,S2,1
ld_02,B68233,11,S2,1
pr_01,B126589,11,S2,1
pr_02,B126589,11,S2,1
pr_03,B126589,11,S2,1
pr_04,B126589,11,S2,1
pr_05,B127158,11,S2,1
pr_06,B127158,11,S2,1
sk_01,B127158,11,S2,1
sk_02,B126589,11,S2,1
sk_03,B126589,11,S2,1
sk_04,B126589,11,S2,1
sk_05,B126589,11,S2,1
sk_06,B126589,11,S2,1
fb_01,B42891,11,S3,1
fb_02,B42891,11,S3,1
fb_03,B145584,11,S3,1
fb_04,B126589,11,S3,1
fb_05,B121455,11,S3,1
fb_06,B121455,11,S3,1
sk_01,B126589,11,S3,1
sk_02,B126589,11,S3,1
sk_03,B126589,11,S3,1
sk_04,B126589,11,S3,1
sk_05,B126589,11,S3,1
sk_06,B126589,11,S3,1
fb_01,B44010,12,S1,1
fb_02,B44010,12,S1,1
fb_03,B68233,12,S1,1
fb_04,B127158,12,S1,1
fb_05,B121455,12,S1,1
fb_06,B109915,12,S1,1
ld_01,B127158,12,S1,1
ld_02,B127158,12,S1,1
ld_03,B120266,12,S1,1
ld_04,B126589,12,S1,1
ld_05,B126589,12,S1,1
ld_06,B126589,12,S1,1
pr_01,B126589,12,S1,1
pr_02,B126589,12,S1,1
pr_03,B126589,12,S1,1
pr_04,B126589,12,S1,1
pr_05,B126589,12,S1,1
pr_06,B126589,12,S1,1
sk_01,B42891,12,S1,1
sk_02,B42891,12,S1,1
sk_03,B127158,12,S1,1
sk_04,B127158,12,S1,1
sk_05,B127158,12,S1,1
sk_06,B127158,12,S1,1
fb_01,B45231,12,S2,1
fb_02,B55424,12,S2,1
fb_03,B107189,12,S2,1
fb_04,B126589,12,S2,1
fb_05,B109915,12,S2,1
fb_06,B109915,12,S2,1
ld_01,B110288,12,S2,1
ld_02,B110288,12,S2,1
ld_03,B126589,12,S2,1
ld_04,B120266,12,S2,1
ld_05,B126589,12,S2,1
ld_06,B120266,12,S2,1
pr_01,B126589,12,S2,1
pr_02,B126589,12,S2,1
pr_03,B127158,12,S2,1
pr_04,B127158,12,S2,1
pr_05,B127158,12,S2,1
pr_06,B127158,12,S2,1
sk_01,B127158,12,S2,1
sk_02,B127158,12,S2,1
sk_03,B127158,12,S2,1
sk_04,B126589,12,S2,1
sk_05,B127158,12,S2,1
sk_06,B126589,12,S2,1
fb_01,B53160,12,S3,1
fb_02,B68233,12,S3,1
fb_03,B109915,12,S3,1
fb_04,B127158,12,S3,1
fb_05,B109915,12,S3,1
fb_06,B109915,12,S3,1
pr_01,B127158,12,S3,1
sk_01,B126589,12,S3,1
sk_02,B126589,12,S3,1
sk_03,B126589,12,S3,1
sk_04,B126589,12,S3,1
sk_05,B120266,12,S3,1
sk_06,B120266,12,S3,1
fb_01,B55424,13,S1,1
fb_02,B107189,13,S1,1
fb_03,B110288,13,S1,1
fb_04,B126589,13,S1,1
fb_05,B109915,13,S1,1
fb_06,B109915,13,S1,1
ld_01,B127158,13,S1,1
ld_02,B127158,13,S1,1
ld_03,B127158,13,S1,1
ld_04,B127158,13,S1,1
ld_05,B126589,13,S1,1
ld_06,B126589,13,S1,1
pr_01,B120266,13,S1,1
pr_02,B126589,13,S1,1
pr_03,B126589,13,S1,1
pr_04,B126589,13,S1,1
pr_05,B126589,13,S1,1
pr_06,B127158,13,S1,1
sk_01,B45231,13,S1,1
sk_02,B107189,13,S1,1
sk_03,B53160,13,S1,1
sk_04,B44010,13,S1,1
sk_05,B44010,13,S1,1
sk_06,B44010,13,S1,1
fb_01,B65573,13,S2,1
fb_02,B108339,13,S2,1
fb_03,B110471,13,S2,1
fb_04,B127158,13,S2,1
fb_05,B109915,13,S2,1
fb_06,B109915,13,S2,1
ld_01,B126589,13,S2,1
ld_02,B126589,13,S2,1
ld_03,B126589,13,S2,1
ld_04,B126589,13,S2,1
pr_01,B127158,13,S2,1
pr_02,B127158,13,S2,1
pr_03,B127158,13,S2,1
pr_04,B127158,13,S2,1
pr_05,B127158,13,S2,1
pr_06,B42891,13,S2,1
sk_01,B44010,13,S2,1
sk_02,B55424,13,S2,1
sk_03,B55424,13,S2,1
sk_04,B107189,13,S2,1
sk_05,B68233,13,S2,1
sk_06,B68233,13,S2,1
fb_01,B68233,13,S3,1
fb_02,B109915,13,S3,1
fb_03,B113324,13,S3,1
fb_04,B126589,13,S3,1
fb_05,B109915,13,S3,1
fb_06,B109915,13,S3,1
pr_01,B42891,13,S3,1
pr_02,B42891,13,S3,1
sk_01,B68233,13,S3,1
sk_02,B68233,13,S3,1
sk_03,B68233,13,S3,1
sk_04,B68233,13,S3,1
sk_05,B127158,13,S3,1
sk_06,B127158,13,S3,1
fb_01,B107189,14,S1,1
fb_02,B109915,14,S1,1
fb_03,B120266,14,S1,1
fb_04,B127158,14,S1,1
fb_05,B109915,14,S1,1
fb_06,B109915,14,S1,1
ld_01,B127158,14,S1,1
ld_02,B127158,14,S1,1
ld_03,B120266,14,S1,1
ld_04,B127158,14,S1,1
ld_05,B127158,14,S1,1
ld_06,B127158,14,S1,1
pr_01,B68233,14,S1,1
pr_02,B68233,14,S1,1
pr_03,B68233,14,S1,1
pr_04,B68233,14,S1,1
pr_05,B45231,14,S1,1
pr_06,B44010,14,S1,1
sk_01,B65573,14,S1,1
sk_02,B107189,14,S1,1
sk_03,B65573,14,S1,1
sk_04,B55424,14,S1,1
sk_05,B108339,14,S1,1
sk_06,B108339,14,S1,1
fb_01,B108060,14,S2,1
fb_02,B110288,14,S2,1
fb_03,B126413,14,S2,1
fb_04,B126589,14,S2,1
fb_05,B109915,14,S2,1
fb_06,B109915,14,S2,1
ld_01,B126589,14,S2,1
ld_02,B126589,14,S2,1
ld_03,B126589,14,S2,1
ld_04,B126589,14,S2,1
ld_05,B42891,14,S2,1
ld_06,B42891,14,S2,1
pr_01,B44010,14,S2,1
pr_02,B44010,14,S2,1
pr_03,B44010,14,S2,1
pr_04,B127158,14,S2,1
pr_05,B107189,14,S2,1
pr_06,B53160,14,S2,1
sk_01,B107189,14,S2,1
sk_02,B68233,14,S2,1
sk_03,B68233,14,S2,1
sk_04,B68233,14,S2,1
sk_05,B68233,14,S2,1
sk_06,B127158,14,S2,1
fb_01,B108124,14,S3,1
fb_02,B110471,14,S3,1
fb_03,B126589,14,S3,1
fb_04,B127158,14,S3,1
fb_05,B109915,14,S3,1
fb_06,B109915,14,S3,1
pr_01,B55424,14,S3,1
pr_02,B55424,14,S3,1
pr_03,B127158,14,S3,1
sk_01,B127158,14,S3,1
sk_02,B127158,14,S3,1
sk_03,B127158,14,S3,1
sk_04,B127158,14,S3,1
sk_05,B127158,14,S3,1
sk_06,B109915,14,S3,1
fb_01,B108339,15,S1,1
fb_02,B111410,15,S1,1
fb_03,B127158,15,S1,1
fb_04,B126589,15,S1,1
fb_05,B109915,15,S1,1
fb_06,B109915,15,S1,1
ld_01,B127158,15,S1,1
ld_02,B68233,15,S1,1
ld_03,B68233,15,S1,1
ld_04,B68233,15,S1,1
ld_05,B68233,15,S1,1
ld_06,B68233,15,S1,1
pr_01,B65573,15,S1,1
pr_02,B68233,15,S1,1
pr_03,B68233,15,S1,1
pr_04,B109915,15,S1,1
pr_05,B127158,15,S1,1
pr_06,B127158,15,S1,1
sk_01,B108060,15,S1,1
sk_02,B107189,15,S1,1
sk_03,B107189,15,S1,1
sk_04,B108124,15,S1,1
sk_05,B108124,15,S1,1
sk_06,B108124,15,S1,1
fb_01,B109915,15,S2,1
fb_02,B109915,15,S2,1
fb_03,B145584,15,S2,1
fb_04,B127158,15,S2,1
fb_05,B109915,15,S2,1
fb_06,B109915,15,S2,1
ld_01,B44010,15,S2,1
ld_02,B107189,15,S2,1
ld_03,B55424,15,S2,1
ld_04,B44010,15,S2,1
ld_05,B44010,15,S2,1
ld_06,B44010,15,S2,1
pr_01,B127158,15,S2,1
pr_02,B127158,15,S2,1
pr_03,B107189,15,S2,1
pr_04,B107189,15,S2,1
pr_05,B108339,15,S2,1
pr_06,B108339,15,S2,1
sk_01,B127158,15,S2,1
sk_02,B127158,15,S2,1
sk_03,B127158,15,S2,1
sk_04,B127158,15,S2,1
sk_05,B127158,15,S2,1
sk_06,B109915,15,S2,1
fb_01,B109517,15,S3,1
fb_02,B112038,15,S3,1
fb_03,B68233,15,S3,1
fb_04,B126589,15,S3,1
fb_05,B109915,15,S3,1
fb_06,B109915,15,S3,1
ld_01,B45231,15,S3,1
pr_01,B55424,15,S3,1
sk_01,B109915,15,S3,1
sk_02,B109915,15,S3,1
sk_03,B109915,15,S3,1
sk_04,B109915,15,S3,1
sk_05,B109915,15,S3,1
sk_06,B109915,15,S3,1
fb_01,B109915,16,S1,1
fb_02,B112990,16,S1,1
fb_03,B107189,16,S1,1
fb_04,B127158,16,S1,1
fb_05,B109915,16,S1,1
fb_06,B109915,16,S1,1
ld_01,B127158,16,S1,1
ld_02,B55424,16,S1,1
ld_03,B127158,16,S1,1
ld_04,B127158,16,S1,1
ld_05,B127158,16,S1,1
ld_06,B109915,16,S1,1
pr_01,B109915,16,S1,1
pr_02,B109915,16,S1,1
pr_03,B109915,16,S1,1
pr_04,B109915,16,S1,1
pr_05,B108124,16,S1,1
pr_06,B108124,16,S1,1
sk_01,B109517,16,S1,1
sk_02,B109517,16,S1,1
sk_03,B108339,16,S1,1
sk_04,B108339,16,S1,1
sk_05,B68233,16,S1,1
sk_06,B68233,16,S1,1
fb_01,B110288,16,S2,1
fb_02,B113324,16,S2,1
fb_03,B109915,16,S2,1
fb_04,B126589,16,S2,1
fb_05,B109915,16,S2,1
fb_06,B109915,16,S2,1
ld_01,B68233,16,S2,1
ld_02,B107189,16,S2,1
ld_03,B68233,16,S2,1
ld_04,B107189,16,S2,1
ld_05,B108339,16,S2,1
ld_06,B65573,16,S2,1
pr_01,B108124,16,S2,1
pr_02,B127158,16,S2,1
pr_03,B127158,16,S2,1
pr_04,B127158,16,S2,1
pr_05,B108060,16,S2,1
pr_06,B107189,16,S2,1
sk_01,B68233,16,S2,1
sk_02,B127158,16,S2,1
sk_03,B127158,16,S2,1
sk_04,B127158,16,S2,1
sk_05,B127158,16,S2,1
sk_06,B127158,16,S2,1
fb_01,B110471,16,S3,1
fb_02,B114477,16,S3,1
fb_03,B110288,16,S3,1
fb_04,B127158,16,S3,1
fb_05,B109915,16,S3,1
fb_06,B109915,16,S3,1
pr_01,B107189,16,S3,1
pr_02,B127158,16,S3,1
sk_01,B109915,16,S3,1
sk_02,B109915,16,S3,1
sk_03,B109915,16,S3,1
sk_04,B109915,16,S3,1
sk_05,B109915,16,S3,1
sk_06,B109915,16,S3,1
fb_01,B111410,17,S1,1
