machine_id,block_id,day,shift_id,assigned
sk_02,B20631,38,S3,1
fb_01,B18200,39,S1,1
fb_02,B18200,39,S1,1
ld_01,B20673,39,S1,1
pr_01,B20631,39,S1,1
sk_01,B20673,39,S1,1
sk_02,B20631,39,S1,1
fb_01,B31203,39,S2,1
fb_02,B18200,39,S2,1
ld_01,B20673,39,S2,1
pr_01,B20631,39,S2,1
sk_01,B20673,39,S2,1
sk_02,B18200,39,S2,1
fb_01,B18200,39,S3,1
fb_02,B18200,39,S3,1
ld_01,B20673,39,S3,1
pr_01,B18200,39,S3,1
sk_01,B20673,39,S3,1
sk_02,B20631,39,S3,1
fb_01,B18200,40,S1,1
fb_02,B18200,40,S1,1
ld_01,B20673,40,S1,1
pr_01,B20673,40,S1,1
sk_01,B20673,40,S1,1
sk_02,B20631,40,S1,1
fb_01,B31203,40,S2,1
fb_02,B18200,40,S2,1
ld_01,B20673,40,S2,1
pr_01,B20631,40,S2,1
sk_01,B20673,40,S2,1
sk_02,B18200,40,S2,1
fb_01,B18200,40,S3,1
fb_02,B18200,40,S3,1
ld_01,B21443,40,S3,1
pr_01,B18200,40,S3,1
sk_01,B20673,40,S3,1
sk_02,B20631,40,S3,1
fb_01,B18200,41,S1,1
fb_02,B18200,41,S1,1
ld_01,B18200,41,S1,1
pr_01,B20673,41,S1,1
sk_01,B20673,41,S1,1
sk_02,B20631,41,S1,1
fb_01,B31203,41,S2,1
fb_02,B18200,41,S2,1
ld_01,B20673,41,S2,1
pr_01,B20631,41,S2,1
sk_01,B20673,41,S2,1
sk_02,B18200,41,S2,1
fb_01,B18200,41,S3,1
fb_02,B18200,41,S3,1
ld_01,B21443,41,S3,1
pr_01,B20631,41,S3,1
sk_01,B20673,41,S3,1
sk_02,B20631,41,S3,1
fb_01,B18200,42,S1,1
fb_02,B18200,42,S1,1
ld_01,B20673,42,S1,1
pr_01,B20673,42,S1,1
sk_01,B20673,42,S1,1
sk_02,B20673,42,S1,1
fb_01,B31203,42,S2,1
fb_02,B18200,42,S2,1
ld_01,B20673,42,S2,1
pr_01,B20631,42,S2,1
sk_01,B20673,42,S2,1
sk_02,B18200,42,S2,1
fb_01,B18200,42,S3,1
fb_02,B18200,42,S3,1
ld_01,B21443,42,S3,1
pr_01,B20673,42,S3,1
sk_01,B20673,42,S3,1
sk_02,B20631,42,S3,1
fb_01,B18200,43,S1,1
fb_02,B18200,43,S1,1
ld_01,B20673,43,S1,1
pr_01,B20673,43,S1,1
sk_01,B20673,43,S1,1
sk_02,B20631,43,S1,1
fb_01,B31203,43,S2,1
fb_02,B31203,43,S2,1
