machine_id,block_id,day,shift_id,assigned
ld_01,B77363,13,S3,1
pr_01,B76352,13,S3,1
fb_01,B76319,14,S1,1
fb_02,B76319,14,S1,1
ld_01,B76352,14,S1,1
pr_01,B76352,14,S1,1
sk_01,B76319,14,S1,1
sk_02,B76319,14,S1,1
fb_01,B76319,14,S2,1
fb_02,B76319,14,S2,1
ld_01,B77363,14,S2,1
pr_01,B76352,14,S2,1
fb_01,B76319,14,S3,1
fb_02,B76319,14,S3,1
pr_01,B77363,14,S3,1
fb_01,B76319,15,S1,1
fb_02,B76319,15,S1,1
ld_01,B76352,15,S1,1
pr_01,B76352,15,S1,1
sk_01,B76319,15,S1,1
sk_02,B76319,15,S1,1
fb_01,B76319,15,S2,1
fb_02,B76319,15,S2,1
ld_01,B77363,15,S2,1
pr_01,B76352,15,S2,1
fb_01,B76319,15,S3,1
fb_02,B77300,15,S3,1
pr_01,B74735,15,S3,1
fb_01,B77300,16,S1,1
fb_02,B77300,16,S1,1
ld_01,B76352,16,S1,1
pr_01,B74735,16,S1,1
sk_01,B76319,16,S1,1
sk_02,B76319,16,S1,1
fb_01,B77252,16,S2,1
fb_02,B77252,16,S2,1
pr_01,B76352,16,S2,1
sk_01,B76319,16,S2,1
fb_01,B77252,16,S3,1
fb_02,B77252,16,S3,1
pr_01,B76352,16,S3,1
fb_01,B77252,17,S1,1
fb_02,B77252,17,S1,1
ld_01,B76352,17,S1,1
pr_01,B76319,17,S1,1
sk_01,B77300,17,S1,1
ld_01,B74735,17,S2,1
pr_01,B76352,17,S2,1
pr_01,B76352,17,S3,1
ld_01,B76352,18,S1,1
pr_01,B77300,18,S1,1
sk_01,B77252,18,S1,1
pr_01,B76319,18,S2,1
pr_01,B76319,18,S3,1
ld_01,B76319,19,S1,1
pr_01,B76352,19,S1,1
ld_01,B77300,19,S2,1
pr_01,B76352,19,S2,1
pr_01,B76352,19,S3,1
ld_01,B76352,20,S1,1
pr_01,B76352,20,S1,1
pr_01,B76352,20,S2,1
pr_01,B76352,20,S3,1
ld_01,B76352,21,S1,1
pr_01,B76352,21,S1,1
ld_01,B76352,21,S2,1
pr_01,B76319,21,S2,1
pr_01,B76319,21,S3,1
ld_01,B76319,22,S1,1
pr_01,B76319,22,S1,1
ld_01,B76352,22,S2,1
pr_01,B76319,22,S2,1
pr_01,B76319,22,S3,1
ld_01,B76319,23,S1,1
pr_01,B76319,23,S1,1
pr_01,B76319,23,S2,1
pr_01,B76319,23,S3,1
ld_01,B76319,24,S1,1
pr_01,B76319,24,S1,1
ld_01,B76319,24,S2,1
pr_01,B76319,24,S2,1
pr_01,B76319,24,S3,1
ld_01,B76319,25,S1,1
pr_01,B76319,25,S1,1
pr_01,B76319,25,S2,1
pr_01,B76319,25,S3,1
ld_01,B76319,26,S1,1
pr_01,B76319,26,S1,1
ld_01,B76319,26,S2,1
pr_01,B76319,26,S2,1
pr_01,B76319,26,S3,1
ld_01,B76319,27,S1,1
pr_01,B76319,27,S1,1
pr_01,B77252,27,S2,1
pr_01,B77252,27,S3,1
pr_01,B76319,28,S1,1
pr_01,B77252,28,S2,1
ld_01,B76319,29,S1,1
ld_01,B77252,29,S2,1
