machine_id,block_id,day,shift_id,assigned
pr_02,B86553,3,S2,1
pr_03,B82792,3,S2,1
sk_01,B78567,3,S2,1
sk_02,B84093,3,S2,1
sk_03,B84093,3,S2,1
sk_04,B86575,3,S2,1
sk_05,B86575,3,S2,1
sk_06,B86575,3,S2,1
fb_01,B91247,3,S3,1
fb_02,B86857,3,S3,1
fb_03,B86857,3,S3,1
fb_04,B77363,3,S3,1
fb_05,B77363,3,S3,1
fb_06,B92962,3,S3,1
sk_01,B86575,3,S3,1
sk_02,B86575,3,S3,1
sk_03,B86575,3,S3,1
sk_04,B86575,3,S3,1
sk_05,B86575,3,S3,1
sk_06,B92962,3,S3,1
fb_01,B77363,4,S1,1
fb_02,B86857,4,S1,1
fb_03,B86857,4,S1,1
fb_04,B77363,4,S1,1
fb_05,B77363,4,S1,1
fb_06,B77363,4,S1,1
ld_01,B86553,4,S1,1
ld_02,B86553,4,S1,1
ld_03,B92731,4,S1,1
ld_04,B88642,4,S1,1
ld_05,B88642,4,S1,1
ld_06,B88642,4,S1,1
pr_01,B84093,4,S1,1
pr_02,B86575,4,S1,1
pr_03,B79027,4,S1,1
pr_04,B79027,4,S1,1
pr_05,B78567,4,S1,1
pr_06,B78567,4,S1,1
sk_01,B77363,4,S1,1
sk_02,B77363,4,S1,1
sk_03,B77363,4,S1,1
sk_04,B77363,4,S1,1
sk_05,B86857,4,S1,1
sk_06,B86857,4,S1,1
fb_01,B77363,4,S2,1
fb_02,B86857,4,S2,1
fb_03,B86857,4,S2,1
fb_04,B77363,4,S2,1
fb_05,B77363,4,S2,1
fb_06,B98643,4,S2,1
ld_01,B88642,4,S2,1
ld_02,B88642,4,S2,1
pr_01,B78567,4,S2,1
pr_02,B86575,4,S2,1
pr_03,B86575,4,S2,1
pr_04,B86575,4,S2,1
pr_05,B86575,4,S2,1
pr_06,B86575,4,S2,1
sk_01,B86857,4,S2,1
sk_02,B86857,4,S2,1
sk_03,B86857,4,S2,1
sk_04,B86857,4,S2,1
sk_05,B86857,4,S2,1
sk_06,B86857,4,S2,1
fb_01,B95247,4,S3,1
fb_02,B86857,4,S3,1
fb_03,B86857,4,S3,1
fb_04,B91173,4,S3,1
fb_05,B91173,4,S3,1
fb_06,B77363,4,S3,1
pr_01,B81877,4,S3,1
pr_02,B81877,4,S3,1
pr_03,B81877,4,S3,1
sk_01,B91247,4,S3,1
sk_02,B92962,4,S3,1
sk_03,B92962,4,S3,1
sk_04,B92962,4,S3,1
sk_05,B92962,4,S3,1
sk_06,B92962,4,S3,1
fb_01,B95834,5,S1,1
fb_02,B86857,5,S1,1
fb_03,B86857,5,S1,1
fb_04,B91173,5,S1,1
fb_05,B91173,5,S1,1
fb_06,B84093,5,S1,1
ld_01,B78567,5,S1,1
ld_02,B78567,5,S1,1
ld_03,B86575,5,S1,1
ld_04,B86575,5,S1,1
ld_05,B86575,5,S1,1
ld_06,B84093,5,S1,1
pr_01,B92962,5,S1,1
pr_02,B92962,5,S1,1
pr_03,B92962,5,S1,1
pr_04,B77363,5,S1,1
pr_05,B77363,5,S1,1
pr_06,B77363,5,S1,1
sk_01,B77363,5,S1,1
sk_02,B77363,5,S1,1
sk_03,B77363,5,S1,1
sk_04,B77363,5,S1,1
sk_05,B77363,5,S1,1
sk_06,B77363,5,S1,1
fb_01,B96294,5,S2,1
fb_02,B86857,5,S2,1
fb_03,B86857,5,S2,1
fb_04,B78910,5,S2,1
fb_05,B78910,5,S2,1
fb_06,B91173,5,S2,1
ld_01,B86575,5,S2,1
ld_02,B81877,5,S2,1
ld_03,B79027,5,S2,1
ld_04,B86575,5,S2,1
ld_05,B81877,5,S2,1
ld_06,B79027,5,S2,1
pr_01,B77363,5,S2,1
pr_02,B86857,5,S2,1
pr_03,B86857,5,S2,1
pr_04,B86857,5,S2,1
pr_05,B86857,5,S2,1
pr_06,B86857,5,S2,1
sk_01,B77363,5,S2,1
sk_02,B77363,5,S2,1
sk_03,B77363,5,S2,1
sk_04,B77363,5,S2,1
sk_05,B77363,5,S2,1
sk_06,B77363,5,S2,1
fb_01,B98430,5,S3,1
fb_02,B86857,5,S3,1
fb_03,B86857,5,S3,1
fb_04,B78910,5,S3,1
fb_05,B78910,5,S3,1
fb_06,B78910,5,S3,1
ld_01,B86575,5,S3,1
pr_01,B86857,5,S3,1
pr_02,B86857,5,S3,1
pr_03,B91247,5,S3,1
sk_01,B77363,5,S3,1
sk_02,B77363,5,S3,1
sk_03,B77363,5,S3,1
sk_04,B77363,5,S3,1
sk_05,B86857,5,S3,1
sk_06,B86857,5,S3,1
fb_01,B78910,6,S1,1
fb_02,B86857,6,S1,1
fb_03,B86857,6,S1,1
fb_04,B78910,6,S1,1
fb_05,B78910,6,S1,1
fb_06,B78910,6,S1,1
ld_01,B86857,6,S1,1
ld_02,B86857,6,S1,1
ld_03,B86857,6,S1,1
ld_04,B86857,6,S1,1
ld_05,B77363,6,S1,1
ld_06,B77363,6,S1,1
pr_01,B77363,6,S1,1
pr_02,B77363,6,S1,1
pr_03,B77363,6,S1,1
pr_04,B77363,6,S1,1
pr_05,B77363,6,S1,1
pr_06,B77363,6,S1,1
sk_01,B78910,6,S1,1
sk_02,B78910,6,S1,1
sk_03,B78910,6,S1,1
sk_04,B78910,6,S1,1
sk_05,B78910,6,S1,1
sk_06,B78910,6,S1,1
fb_01,B78910,6,S2,1
fb_02,B86857,6,S2,1
fb_03,B86857,6,S2,1
fb_04,B78910,6,S2,1
fb_05,B98430,6,S2,1
fb_06,B98430,6,S2,1
ld_01,B77363,6,S2,1
ld_02,B92962,6,S2,1
ld_03,B77363,6,S2,1
ld_04,B92962,6,S2,1
ld_05,B92962,6,S2,1
pr_01,B77363,6,S2,1
pr_02,B77363,6,S2,1
pr_03,B77363,6,S2,1
pr_04,B77363,6,S2,1
pr_05,B77363,6,S2,1
pr_06,B77363,6,S2,1
sk_01,B78910,6,S2,1
sk_02,B78910,6,S2,1
sk_03,B78910,6,S2,1
sk_04,B84093,6,S2,1
sk_05,B84093,6,S2,1
sk_06,B86857,6,S2,1
fb_01,B98430,6,S3,1
fb_02,B86857,6,S3,1
fb_03,B86857,6,S3,1
fb_04,B98430,6,S3,1
fb_05,B78910,6,S3,1
fb_06,B98430,6,S3,1
pr_01,B77363,6,S3,1
pr_02,B77363,6,S3,1
pr_03,B77363,6,S3,1
pr_04,B86857,6,S3,1
pr_05,B86857,6,S3,1
sk_01,B86857,6,S3,1
sk_02,B86857,6,S3,1
sk_03,B86857,6,S3,1
sk_04,B86857,6,S3,1
sk_05,B86857,6,S3,1
sk_06,B86857,6,S3,1
fb_01,B82792,7,S1,1
fb_02,B86857,7,S1,1
fb_03,B86857,7,S1,1
fb_04,B98430,7,S1,1
fb_05,B96294,7,S1,1
fb_06,B96294,7,S1,1
ld_01,B86857,7,S1,1
ld_02,B86857,7,S1,1
ld_03,B77363,7,S1,1
ld_04,B77363,7,S1,1
ld_05,B77363,7,S1,1
ld_06,B77363,7,S1,1
pr_01,B84093,7,S1,1
pr_02,B84093,7,S1,1
pr_03,B78910,7,S1,1
pr_04,B78910,7,S1,1
pr_05,B78910,7,S1,1
pr_06,B78910,7,S1,1
sk_01,B78910,7,S1,1
sk_02,B78910,7,S1,1
sk_03,B78910,7,S1,1
sk_04,B78910,7,S1,1
sk_05,B78910,7,S1,1
sk_06,B78910,7,S1,1
fb_01,B96294,7,S2,1
fb_02,B86857,7,S2,1
fb_03,B86857,7,S2,1
fb_04,B96294,7,S2,1
fb_05,B96294,7,S2,1
fb_06,B95247,7,S2,1
ld_01,B77363,7,S2,1
ld_02,B77363,7,S2,1
ld_03,B77363,7,S2,1
ld_04,B77363,7,S2,1
ld_05,B77363,7,S2,1
ld_06,B77363,7,S2,1
pr_01,B78910,7,S2,1
pr_02,B78910,7,S2,1
pr_03,B78910,7,S2,1
pr_04,B78910,7,S2,1
pr_05,B78910,7,S2,1
pr_06,B86857,7,S2,1
sk_01,B78910,7,S2,1
sk_02,B78910,7,S2,1
sk_03,B78910,7,S2,1
sk_04,B78910,7,S2,1
sk_05,B78910,7,S2,1
sk_06,B78910,7,S2,1
fb_01,B95247,7,S3,1
fb_02,B86857,7,S3,1
fb_03,B86857,7,S3,1
fb_04,B95247,7,S3,1
fb_05,B95247,7,S3,1
fb_06,B95247,7,S3,1
ld_01,B77363,7,S3,1
ld_02,B77363,7,S3,1
ld_03,B77363,7,S3,1
ld_04,B77363,7,S3,1
ld_05,B77363,7,S3,1
ld_06,B77363,7,S3,1
pr_01,B86857,7,S3,1
pr_02,B86857,7,S3,1
pr_03,B86857,7,S3,1
pr_04,B86857,7,S3,1
pr_05,B86857,7,S3,1
sk_01,B86857,7,S3,1
sk_02,B86857,7,S3,1
sk_03,B86857,7,S3,1
sk_04,B86857,7,S3,1
sk_05,B86857,7,S3,1
sk_06,B86857,7,S3,1
fb_01,B95247,8,S1,1
fb_02,B86857,8,S1,1
fb_03,B86857,8,S1,1
fb_04,B95247,8,S1,1
fb_05,B95247,8,S1,1
fb_06,B95247,8,S1,1
ld_01,B86857,8,S1,1
ld_02,B86857,8,S1,1
ld_03,B86857,8,S1,1
ld_04,B86857,8,S1,1
ld_05,B78910,8,S1,1
ld_06,B78910,8,S1,1
pr_01,B78910,8,S1,1
pr_02,B78910,8,S1,1
pr_03,B78910,8,S1,1
pr_04,B78910,8,S1,1
pr_05,B78910,8,S1,1
pr_06,B78910,8,S1,1
sk_01,B82792,8,S1,1
sk_02,B86857,8,S1,1
sk_03,B86857,8,S1,1
sk_04,B86857,8,S1,1
sk_05,B86857,8,S1,1
sk_06,B86857,8,S1,1
fb_01,B88901,8,S2,1
fb_02,B86857,8,S2,1
fb_03,B86857,8,S2,1
fb_04,B95247,8,S2,1
fb_05,B95247,8,S2,1
fb_06,B95247,8,S2,1
ld_01,B78910,8,S2,1
ld_02,B78910,8,S2,1
ld_03,B78910,8,S2,1
ld_04,B78910,8,S2,1
ld_05,B78910,8,S2,1
ld_06,B84093,8,S2,1
pr_01,B78910,8,S2,1
pr_02,B78910,8,S2,1
pr_03,B78910,8,S2,1
pr_04,B78910,8,S2,1
pr_05,B78910,8,S2,1
pr_06,B78910,8,S2,1
sk_01,B86857,8,S2,1
sk_02,B86857,8,S2,1
sk_03,B86857,8,S2,1
sk_04,B86857,8,S2,1
sk_05,B86857,8,S2,1
sk_06,B86857,8,S2,1
fb_01,B95247,8,S3,1
fb_02,B86857,8,S3,1
fb_03,B86857,8,S3,1
fb_04,B95247,8,S3,1
fb_05,B95247,8,S3,1
fb_06,B95247,8,S3,1
ld_01,B84093,8,S3,1
pr_01,B86857,8,S3,1
pr_02,B86857,8,S3,1
pr_03,B86857,8,S3,1
pr_04,B86857,8,S3,1
pr_05,B86857,8,S3,1
sk_01,B86857,8,S3,1
sk_02,B86857,8,S3,1
sk_03,B86857,8,S3,1
sk_04,B86857,8,S3,1
sk_05,B86857,8,S3,1
sk_06,B86857,8,S3,1
fb_01,B91247,9,S1,1
fb_02,B86857,9,S1,1
fb_03,B86857,9,S1,1
fb_04,B95247,9,S1,1
fb_05,B95247,9,S1,1
fb_06,B95247,9,S1,1
ld_01,B86857,9,S1,1
ld_02,B86857,9,S1,1
ld_03,B86857,9,S1,1
ld_04,B78910,9,S1,1
ld_05,B78910,9,S1,1
ld_06,B78910,9,S1,1
pr_01,B86857,9,S1,1
pr_02,B86857,9,S1,1
pr_03,B86857,9,S1,1
pr_04,B86857,9,S1,1
pr_05,B86857,9,S1,1
pr_06,B86857,9,S1,1
sk_01,B86857,9,S1,1
sk_02,B86857,9,S1,1
sk_03,B86857,9,S1,1
sk_04,B86857,9,S1,1
sk_05,B86857,9,S1,1
sk_06,B86857,9,S1,1
fb_01,B95247,9,S2,1
fb_02,B86857,9,S2,1
fb_03,B86857,9,S2,1
fb_04,B95247,9,S2,1
fb_05,B95247,9,S2,1
fb_06,B95247,9,S2,1
ld_01,B78910,9,S2,1
ld_02,B78910,9,S2,1
ld_03,B78910,9,S2,1
ld_04,B78910,9,S2,1
ld_05,B78910,9,S2,1
ld_06,B78910,9,S2,1
pr_01,B86857,9,S2,1
pr_02,B86857,9,S2,1
pr_03,B86857,9,S2,1
pr_04,B86857,9,S2,1
pr_05,B86857,9,S2,1
pr_06,B86857,9,S2,1
sk_01,B86857,9,S2,1
sk_02,B86857,9,S2,1
sk_03,B98643,9,S2,1
sk_04,B98430,9,S2,1
sk_05,B98430,9,S2,1
sk_06,B95247,9,S2,1
fb_01,B95247,9,S3,1
fb_02,B86857,9,S3,1
fb_03,B86857,9,S3,1
fb_04,B95247,9,S3,1
fb_05,B95247,9,S3,1
fb_06,B95247,9,S3,1
ld_01,B78910,9,S3,1
ld_02,B78910,9,S3,1
pr_01,B86857,9,S3,1
pr_02,B86857,9,S3,1
pr_03,B86857,9,S3,1
pr_04,B82792,9,S3,1
pr_05,B86857,9,S3,1
sk_01,B95247,9,S3,1
sk_02,B95247,9,S3,1
sk_03,B95247,9,S3,1
sk_04,B95247,9,S3,1
sk_05,B95247,9,S3,1
sk_06,B95247,9,S3,1
fb_01,B95834,10,S1,1
fb_02,B86857,10,S1,1
fb_03,B86857,10,S1,1
fb_04,B95834,10,S1,1
fb_05,B95834,10,S1,1
fb_06,B95834,10,S1,1
ld_01,B86857,10,S1,1
ld_02,B86857,10,S1,1
ld_03,B86857,10,S1,1
ld_04,B86857,10,S1,1
ld_05,B86857,10,S1,1
ld_06,B86857,10,S1,1
pr_01,B98643,10,S1,1
pr_02,B98430,10,S1,1
pr_03,B95247,10,S1,1
pr_04,B95247,10,S1,1
pr_05,B95247,10,S1,1
pr_06,B95247,10,S1,1
sk_01,B86857,10,S1,1
sk_02,B86857,10,S1,1
sk_03,B86857,10,S1,1
sk_04,B86857,10,S1,1
sk_05,B86857,10,S1,1
sk_06,B86857,10,S1,1
fb_01,B95834,10,S2,1
fb_02,B86857,10,S2,1
fb_03,B86857,10,S2,1
fb_04,B82792,10,S2,1
fb_05,B82792,10,S2,1
fb_06,B82792,10,S2,1
ld_01,B86857,10,S2,1
ld_02,B86857,10,S2,1
ld_03,B86857,10,S2,1
ld_04,B86857,10,S2,1
ld_05,B86857,10,S2,1
ld_06,B82792,10,S2,1
pr_01,B95247,10,S2,1
pr_02,B86857,10,S2,1
pr_03,B86857,10,S2,1
pr_04,B86857,10,S2,1
pr_05,B86857,10,S2,1
pr_06,B86857,10,S2,1
sk_01,B86857,10,S2,1
sk_02,B86857,10,S2,1
sk_03,B91247,10,S2,1
sk_04,B96294,10,S2,1
sk_05,B96294,10,S2,1
sk_06,B91247,10,S2,1
fb_01,B82792,10,S3,1
fb_02,B86857,10,S3,1
fb_03,B86857,10,S3,1
fb_04,B91247,10,S3,1
fb_05,B91247,10,S3,1
fb_06,B91247,10,S3,1
pr_01,B86857,10,S3,1
pr_02,B86857,10,S3,1
sk_01,B95247,10,S3,1
sk_02,B95247,10,S3,1
sk_03,B95247,10,S3,1
sk_04,B95247,10,S3,1
sk_05,B95247,10,S3,1
sk_06,B95247,10,S3,1
fb_01,B91247,11,S1,1
fb_02,B86857,11,S1,1
fb_03,B86857,11,S1,1
fb_04,B91247,11,S1,1
fb_05,B91247,11,S1,1
fb_06,B91247,11,S1,1
ld_01,B86857,11,S1,1
ld_02,B86857,11,S1,1
ld_03,B86857,11,S1,1
ld_04,B86857,11,S1,1
ld_05,B86857,11,S1,1
ld_06,B95247,11,S1,1
pr_01,B96294,11,S1,1
pr_02,B95247,11,S1,1
pr_03,B95247,11,S1,1
pr_04,B95247,11,S1,1
pr_05,B95247,11,S1,1
pr_06,B95247,11,S1,1
sk_01,B96294,11,S1,1
sk_02,B96294,11,S1,1
sk_03,B82792,11,S1,1
sk_04,B95834,11,S1,1
sk_05,B95834,11,S1,1
sk_06,B82792,11,S1,1
fb_01,B91247,11,S2,1
fb_02,B86857,11,S2,1
fb_03,B86857,11,S2,1
fb_04,B91247,11,S2,1
fb_05,B91247,11,S2,1
fb_06,B91247,11,S2,1
ld_01,B95247,11,S2,1
ld_02,B95247,11,S2,1
ld_03,B98643,11,S2,1
pr_01,B95247,11,S2,1
pr_02,B86857,11,S2,1
pr_03,B86857,11,S2,1
pr_04,B86857,11,S2,1
pr_05,B86857,11,S2,1
pr_06,B86857,11,S2,1
sk_01,B82792,11,S2,1
sk_02,B82792,11,S2,1
sk_03,B82792,11,S2,1
sk_04,B86857,11,S2,1
sk_05,B86857,11,S2,1
sk_06,B86857,11,S2,1
fb_01,B91247,11,S3,1
fb_02,B86857,11,S3,1
fb_03,B86857,11,S3,1
fb_04,B91247,11,S3,1
fb_05,B91247,11,S3,1
fb_06,B91247,11,S3,1
pr_01,B86857,11,S3,1
pr_02,B86857,11,S3,1
pr_03,B91247,11,S3,1
pr_04,B91247,11,S3,1
sk_01,B86857,11,S3,1
sk_02,B95247,11,S3,1
sk_03,B95247,11,S3,1
sk_04,B86857,11,S3,1
sk_05,B86857,11,S3,1
sk_06,B86857,11,S3,1
fb_01,B91247,12,S1,1
fb_02,B86857,12,S1,1
fb_03,B86857,12,S1,1
fb_04,B91247,12,S1,1
fb_05,B91247,12,S1,1
fb_06,B91247,12,S1,1
ld_01,B86857,12,S1,1
ld_02,B86857,12,S1,1
ld_03,B86857,12,S1,1
ld_04,B86857,12,S1,1
ld_05,B91247,12,S1,1
ld_06,B95247,12,S1,1
pr_01,B96294,12,S1,1
pr_02,B95834,12,S1,1
pr_03,B95247,12,S1,1
pr_04,B86857,12,S1,1
pr_05,B86857,12,S1,1
pr_06,B86857,12,S1,1
sk_01,B86857,12,S1,1
sk_02,B86857,12,S1,1
sk_03,B86857,12,S1,1
sk_04,B86857,12,S1,1
sk_05,B86857,12,S1,1
sk_06,B86857,12,S1,1
fb_01,B91247,12,S2,1
fb_02,B86857,12,S2,1
fb_03,B86857,12,S2,1
fb_04,B91247,12,S2,1
fb_05,B91247,12,S2,1
fb_06,B91247,12,S2,1
ld_01,B95247,12,S2,1
ld_02,B95247,12,S2,1
ld_03,B95247,12,S2,1
ld_04,B96294,12,S2,1
pr_01,B86857,12,S2,1
pr_02,B86857,12,S2,1
pr_03,B86857,12,S2,1
pr_04,B86857,12,S2,1
pr_05,B82792,12,S2,1
pr_06,B82792,12,S2,1
sk_01,B86857,12,S2,1
sk_02,B86857,12,S2,1
sk_03,B86857,12,S2,1
sk_04,B86857,12,S2,1
sk_05,B91247,12,S2,1
sk_06,B91247,12,S2,1
fb_01,B88901,12,S3,1
fb_02,B86857,12,S3,1
fb_03,B86857,12,S3,1
fb_04,B91247,12,S3,1
fb_05,B91247,12,S3,1
fb_06,B91247,12,S3,1
pr_01,B82792,12,S3,1
pr_02,B82792,12,S3,1
pr_03,B82792,12,S3,1
pr_04,B82792,12,S3,1
pr_05,B82792,12,S3,1
pr_06,B82792,12,S3,1
sk_01,B91247,12,S3,1
sk_02,B91247,12,S3,1
sk_03,B91247,12,S3,1
sk_04,B91247,12,S3,1
sk_05,B91247,12,S3,1
sk_06,B91247,12,S3,1
fb_01,B91247,13,S1,1
fb_02,B91247,13,S1,1
fb_03,B86857,13,S1,1
fb_04,B91247,13,S1,1
fb_05,B91247,13,S1,1
fb_06,B91247,13,S1,1
ld_01,B86857,13,S1,1
ld_02,B86857,13,S1,1
ld_03,B86857,13,S1,1
ld_04,B86857,13,S1,1
ld_05,B86857,13,S1,1
ld_06,B95247,13,S1,1
pr_01,B86857,13,S1,1
pr_02,B86857,13,S1,1
pr_03,B86857,13,S1,1
pr_04,B86857,13,S1,1
pr_05,B86857,13,S1,1
pr_06,B86857,13,S1,1
sk_01,B86857,13,S1,1
sk_02,B86857,13,S1,1
sk_03,B86857,13,S1,1
sk_04,B86857,13,S1,1
sk_05,B86857,13,S1,1
sk_06,B86857,13,S1,1
fb_01,B91247,13,S2,1
fb_02,B86857,13,S2,1
fb_03,B86857,13,S2,1
fb_04,B91247,13,S2,1
fb_05,B91247,13,S2,1
fb_06,B91247,13,S2,1
ld_01,B96294,13,S2,1
ld_02,B82792,13,S2,1
ld_03,B82792,13,S2,1
ld_04,B82792,13,S2,1
ld_05,B82792,13,S2,1
ld_06,B82792,13,S2,1
pr_01,B86857,13,S2,1
pr_02,B86857,13,S2,1
pr_03,B86857,13,S2,1
pr_04,B91247,13,S2,1
pr_05,B91247,13,S2,1
pr_06,B91247,13,S2,1
sk_01,B86857,13,S2,1
sk_02,B86857,13,S2,1
sk_03,B91247,13,S2,1
sk_04,B91247,13,S2,1
sk_05,B91247,13,S2,1
sk_06,B91247,13,S2,1
fb_01,B88901,13,S3,1
fb_02,B86857,13,S3,1
fb_03,B86857,13,S3,1
fb_04,B88901,13,S3,1
fb_05,B88901,13,S3,1
fb_06,B86553,13,S3,1
pr_01,B91247,13,S3,1
pr_02,B91247,13,S3,1
pr_03,B91247,13,S3,1
pr_04,B91247,13,S3,1
pr_05,B91247,13,S3,1
sk_01,B91247,13,S3,1
sk_02,B91247,13,S3,1
sk_03,B91247,13,S3,1
sk_04,B91247,13,S3,1
sk_05,B91247,13,S3,1
sk_06,B91247,13,S3,1
fb_01,B86553,14,S1,1
fb_02,B86857,14,S1,1
fb_03,B86857,14,S1,1
fb_04,B86553,14,S1,1
fb_05,B86553,14,S1,1
fb_06,B86553,14,S1,1
ld_01,B86857,14,S1,1
ld_02,B86857,14,S1,1
ld_03,B86857,14,S1,1
ld_04,B86857,14,S1,1
ld_05,B86857,14,S1,1
ld_06,B86857,14,S1,1
pr_01,B86857,14,S1,1
pr_02,B86857,14,S1,1
pr_03,B86857,14,S1,1
pr_04,B86857,14,S1,1
pr_05,B86857,14,S1,1
pr_06,B86857,14,S1,1
sk_01,B86857,14,S1,1
sk_02,B86857,14,S1,1
sk_03,B86857,14,S1,1
sk_04,B86857,14,S1,1
sk_05,B86857,14,S1,1
sk_06,B86857,14,S1,1
fb_01,B86553,14,S2,1
fb_02,B86857,14,S2,1
fb_03,B86857,14,S2,1
fb_04,B86553,14,S2,1
fb_05,B86553,14,S2,1
fb_06,B86553,14,S2,1
ld_01,B91247,14,S2,1
ld_02,B91247,14,S2,1
ld_03,B91247,14,S2,1
ld_04,B91247,14,S2,1
ld_05,B91247,14,S2,1
pr_01,B86857,14,S2,1
pr_02,B91247,14,S2,1
pr_03,B91247,14,S2,1
pr_04,B91247,14,S2,1
pr_05,B91247,14,S2,1
pr_06,B91247,14,S2,1
sk_01,B86857,14,S2,1
sk_02,B91247,14,S2,1
sk_03,B91247,14,S2,1
sk_04,B95247,14,S2,1
sk_05,B95247,14,S2,1
sk_06,B91247,14,S2,1
fb_01,B78567,14,S3,1
fb_02,B86857,14,S3,1
fb_03,B86857,14,S3,1
fb_04,B78567,14,S3,1
fb_05,B78567,14,S3,1
fb_06,B78567,14,S3,1
pr_01,B91247,14,S3,1
pr_02,B91247,14,S3,1
pr_03,B91247,14,S3,1
pr_04,B91247,14,S3,1
pr_05,B91247,14,S3,1
sk_01,B91247,14,S3,1
sk_02,B95247,14,S3,1
sk_03,B91247,14,S3,1
sk_04,B95247,14,S3,1
sk_05,B95247,14,S3,1
sk_06,B91247,14,S3,1
fb_01,B78567,15,S1,1
fb_02,B86857,15,S1,1
fb_03,B86857,15,S1,1
fb_04,B86857,15,S1,1
fb_05,B86857,15,S1,1
fb_06,B86857,15,S1,1
ld_01,B86857,15,S1,1
ld_02,B86857,15,S1,1
ld_03,B86857,15,S1,1
ld_04,B86857,15,S1,1
ld_05,B86857,15,S1,1
ld_06,B91247,15,S1,1
pr_01,B95247,15,S1,1
pr_02,B95247,15,S1,1
pr_03,B95247,15,S1,1
pr_04,B95247,15,S1,1
pr_05,B95247,15,S1,1
pr_06,B86857,15,S1,1
sk_01,B78567,15,S1,1
sk_02,B78567,15,S1,1
sk_03,B78567,15,S1,1
sk_04,B78567,15,S1,1
sk_05,B86857,15,S1,1
sk_06,B86857,15,S1,1
fb_01,B86857,15,S2,1
fb_02,B86857,15,S2,1
fb_03,B86857,15,S2,1
fb_04,B86857,15,S2,1
fb_05,B86857,15,S2,1
fb_06,B86857,15,S2,1
ld_01,B91247,15,S2,1
ld_02,B91247,15,S2,1
ld_03,B91247,15,S2,1
ld_04,B91247,15,S2,1
ld_05,B91247,15,S2,1
pr_01,B86857,15,S2,1
pr_02,B86857,15,S2,1
pr_03,B86857,15,S2,1
pr_04,B86857,15,S2,1
pr_05,B91247,15,S2,1
pr_06,B86857,15,S2,1
sk_01,B86857,15,S2,1
sk_02,B86857,15,S2,1
sk_03,B86857,15,S2,1
sk_04,B86857,15,S2,1
sk_05,B86857,15,S2,1
sk_06,B91247,15,S2,1
fb_01,B86857,15,S3,1
fb_02,B86857,15,S3,1
fb_03,B86857,15,S3,1
fb_04,B86857,15,S3,1
fb_05,B86857,15,S3,1
fb_06,B86857,15,S3,1
pr_01,B86857,15,S3,1
pr_02,B91247,15,S3,1
pr_03,B91247,15,S3,1
pr_04,B91247,15,S3,1
pr_05,B91247,15,S3,1
pr_06,B91247,15,S3,1
sk_01,B95247,15,S3,1
sk_02,B91247,15,S3,1
sk_03,B95247,15,S3,1
sk_04,B92962,15,S3,1
sk_05,B92962,15,S3,1
sk_06,B91247,15,S3,1
fb_01,B86857,16,S1,1
