machine_id,block_id,day,assigned,scenario,solver,master_days,subproblem_days,lock_days,start_day
fb_01,B10132,1,1,MASc NI 40 blocks,sa,56,56,1,1
fb_01,B10412,1,1,MASc NI 40 blocks,sa,56,56,1,1
fb_01,B32707,1,1,MASc NI 40 blocks,sa,56,56,1,1
fb_02,B18200,1,1,MASc NI 40 blocks,sa,56,56,1,1
fb_02,B20149,1,1,MASc NI 40 blocks,sa,56,56,1,1
fb_02,B20538,1,1,MASc NI 40 blocks,sa,56,56,1,1
fb_03,B31730,1,1,MASc NI 40 blocks,sa,56,56,1,1
fb_03,B35154,1,1,MASc NI 40 blocks,sa,56,56,1,1
fb_03,B35154,1,1,MASc NI 40 blocks,sa,56,56,1,1
fb_04,B31203,1,1,MASc NI 40 blocks,sa,56,56,1,1
fb_04,B5817,1,1,MASc NI 40 blocks,sa,56,56,1,1
fb_04,B6017,1,1,MASc NI 40 blocks,sa,56,56,1,1
fb_05,B18200,1,1,MASc NI 40 blocks,sa,56,56,1,1
fb_05,B5817,1,1,MASc NI 40 blocks,sa,56,56,1,1
fb_05,B9658,1,1,MASc NI 40 blocks,sa,56,56,1,1
fb_06,B10411,1,1,MASc NI 40 blocks,sa,56,56,1,1
fb_06,B5817,1,1,MASc NI 40 blocks,sa,56,56,1,1
fb_06,B9658,1,1,MASc NI 40 blocks,sa,56,56,1,1
fb_01,B10132,2,1,MASc NI 40 blocks,sa,56,56,1,1
fb_01,B18032,2,1,MASc NI 40 blocks,sa,56,56,1,1
fb_01,B31730,2,1,MASc NI 40 blocks,sa,56,56,1,1
fb_02,B10132,2,1,MASc NI 40 blocks,sa,56,56,1,1
fb_02,B18032,2,1,MASc NI 40 blocks,sa,56,56,1,1
fb_02,B20673,2,1,MASc NI 40 blocks,sa,56,56,1,1
fb_03,B20673,2,1,MASc NI 40 blocks,sa,56,56,1,1
fb_03,B21443,2,1,MASc NI 40 blocks,sa,56,56,1,1
fb_03,B21899,2,1,MASc NI 40 blocks,sa,56,56,1,1
fb_04,B30103,2,1,MASc NI 40 blocks,sa,56,56,1,1
fb_04,B5817,2,1,MASc NI 40 blocks,sa,56,56,1,1
fb_04,B9658,2,1,MASc NI 40 blocks,sa,56,56,1,1
fb_05,B18200,2,1,MASc NI 40 blocks,sa,56,56,1,1
fb_05,B5817,2,1,MASc NI 40 blocks,sa,56,56,1,1
fb_05,B9658,2,1,MASc NI 40 blocks,sa,56,56,1,1
