machine_id,block_id,day,assigned,scenario,solver,master_days,subproblem_days,lock_days,start_day
fb_01,B20673,1,1,MASc NI 6 blocks,mip,14,14,1,1
fb_02,B20631,1,1,MASc NI 6 blocks,mip,14,14,1,1
fb_02,B21443,1,1,MASc NI 6 blocks,mip,14,14,1,1
pr_01,B20673,1,1,MASc NI 6 blocks,mip,14,14,1,1
sk_01,B20673,1,1,MASc NI 6 blocks,mip,14,14,1,1
sk_01,B21443,1,1,MASc NI 6 blocks,mip,14,14,1,1
sk_02,B20673,1,1,MASc NI 6 blocks,mip,14,14,1,1
sk_02,B21443,1,1,MASc NI 6 blocks,mip,14,14,1,1
fb_01,B20673,2,1,MASc NI 6 blocks,mip,14,14,1,1
fb_01,B21443,2,1,MASc NI 6 blocks,mip,14,14,1,1
fb_02,B20631,2,1,MASc NI 6 blocks,mip,14,14,1,1
fb_02,B21443,2,1,MASc NI 6 blocks,mip,14,14,1,1
pr_01,B20673,2,1,MASc NI 6 blocks,mip,14,14,1,1
sk_01,B20673,2,1,MASc NI 6 blocks,mip,14,14,1,1
sk_01,B20673,2,1,MASc NI 6 blocks,mip,14,14,1,1
sk_02,B20673,2,1,MASc NI 6 blocks,mip,14,14,1,1
sk_02,B8121,2,1,MASc NI 6 blocks,mip,14,14,1,1
fb_01,B20631,3,1,MASc NI 6 blocks,mip,14,14,1,1
fb_01,B21443,3,1,MASc NI 6 blocks,mip,14,14,1,1
fb_02,B18200,3,1,MASc NI 6 blocks,mip,14,14,1,1
fb_02,B20673,3,1,MASc NI 6 blocks,mip,14,14,1,1
pr_01,B20673,3,1,MASc NI 6 blocks,mip,14,14,1,1
sk_01,B20631,3,1,MASc NI 6 blocks,mip,14,14,1,1
sk_01,B20673,3,1,MASc NI 6 blocks,mip,14,14,1,1
sk_02,B20673,3,1,MASc NI 6 blocks,mip,14,14,1,1
sk_02,B20673,3,1,MASc NI 6 blocks,mip,14,14,1,1
fb_01,B8121,4,1,MASc NI 6 blocks,mip,14,14,1,1
fb_02,B20673,4,1,MASc NI 6 blocks,mip,14,14,1,1
fb_02,B21443,4,1,MASc NI 6 blocks,mip,14,14,1,1
pr_01,B20673,4,1,MASc NI 6 blocks,mip,14,14,1,1
sk_01,B20673,4,1,MASc NI 6 blocks,mip,14,14,1,1
sk_01,B21443,4,1,MASc NI 6 blocks,mip,14,14,1,1
sk_02,B20673,4,1,MASc NI 6 blocks,mip,14,14,1,1
sk_02,B20673,4,1,MASc NI 6 blocks,mip,14,14,1,1
fb_01,B20631,5,1,MASc NI 6 blocks,mip,14,14,1,1
fb_01,B20673,5,1,MASc NI 6 blocks,mip,14,14,1,1
fb_01,B21443,5,1,MASc NI 6 blocks,mip,14,14,1,1
fb_02,B20631,5,1,MASc NI 6 blocks,mip,14,14,1,1
pr_01,B21443,5,1,MASc NI 6 blocks,mip,14,14,1,1
sk_01,B20631,5,1,MASc NI 6 blocks,mip,14,14,1,1
sk_01,B21443,5,1,MASc NI 6 blocks,mip,14,14,1,1
sk_02,B20631,5,1,MASc NI 6 blocks,mip,14,14,1,1
sk_02,B21443,5,1,MASc NI 6 blocks,mip,14,14,1,1
fb_01,B20631,6,1,MASc NI 6 blocks,mip,14,14,1,1
fb_02,B21443,6,1,MASc NI 6 blocks,mip,14,14,1,1
fb_02,B21443,6,1,MASc NI 6 blocks,mip,14,14,1,1
pr_01,B21443,6,1,MASc NI 6 blocks,mip,14,14,1,1
sk_01,B20631,6,1,MASc NI 6 blocks,mip,14,14,1,1
sk_01,B21443,6,1,MASc NI 6 blocks,mip,14,14,1,1
sk_02,B20631,6,1,MASc NI 6 blocks,mip,14,14,1,1
sk_02,B21443,6,1,MASc NI 6 blocks,mip,14,14,1,1
fb_01,B20673,7,1,MASc NI 6 blocks,mip,14,14,1,1
fb_01,B20673,7,1,MASc NI 6 blocks,mip,14,14,1,1
fb_02,B20631,7,1,MASc NI 6 blocks,mip,14,14,1,1
fb_02,B21443,7,1,MASc NI 6 blocks,mip,14,14,1,1
pr_01,B20673,7,1,MASc NI 6 blocks,mip,14,14,1,1
sk_01,B20673,7,1,MASc NI 6 blocks,mip,14,14,1,1
sk_01,B21443,7,1,MASc NI 6 blocks,mip,14,14,1,1
sk_02,B20673,7,1,MASc NI 6 blocks,mip,14,14,1,1
sk_02,B21443,7,1,MASc NI 6 blocks,mip,14,14,1,1
fb_01,B20673,8,1,MASc NI 6 blocks,mip,14,14,1,1
fb_02,B20631,8,1,MASc NI 6 blocks,mip,14,14,1,1
fb_02,B21443,8,1,MASc NI 6 blocks,mip,14,14,1,1
pr_01,B20631,8,1,MASc NI 6 blocks,mip,14,14,1,1
sk_01,B20631,8,1,MASc NI 6 blocks,mip,14,14,1,1
sk_01,B20673,8,1,MASc NI 6 blocks,mip,14,14,1,1
sk_02,B20631,8,1,MASc NI 6 blocks,mip,14,14,1,1
sk_02,B20673,8,1,MASc NI 6 blocks,mip,14,14,1,1
fb_01,B21443,9,1,MASc NI 6 blocks,mip,14,14,1,1
fb_01,B21443,9,1,MASc NI 6 blocks,mip,14,14,1,1
fb_02,B20631,9,1,MASc NI 6 blocks,mip,14,14,1,1
fb_02,B20673,9,1,MASc NI 6 blocks,mip,14,14,1,1
pr_01,B21443,9,1,MASc NI 6 blocks,mip,14,14,1,1
sk_01,B20673,9,1,MASc NI 6 blocks,mip,14,14,1,1
sk_01,B21443,9,1,MASc NI 6 blocks,mip,14,14,1,1
sk_02,B20673,9,1,MASc NI 6 blocks,mip,14,14,1,1
sk_02,B21443,9,1,MASc NI 6 blocks,mip,14,14,1,1
fb_01,B20631,10,1,MASc NI 6 blocks,mip,14,14,1,1
fb_01,B20631,10,1,MASc NI 6 blocks,mip,14,14,1,1
fb_02,B20673,10,1,MASc NI 6 blocks,mip,14,14,1,1
pr_01,B20631,10,1,MASc NI 6 blocks,mip,14,14,1,1
sk_01,B20631,10,1,MASc NI 6 blocks,mip,14,14,1,1
sk_01,B20631,10,1,MASc NI 6 blocks,mip,14,14,1,1
sk_02,B20631,10,1,MASc NI 6 blocks,mip,14,14,1,1
sk_02,B20673,10,1,MASc NI 6 blocks,mip,14,14,1,1
fb_01,B18200,11,1,MASc NI 6 blocks,mip,14,14,1,1
fb_02,B20673,11,1,MASc NI 6 blocks,mip,14,14,1,1
fb_02,B21443,11,1,MASc NI 6 blocks,mip,14,14,1,1
pr_01,B21443,11,1,MASc NI 6 blocks,mip,14,14,1,1
sk_01,B21443,11,1,MASc NI 6 blocks,mip,14,14,1,1
sk_01,B21443,11,1,MASc NI 6 blocks,mip,14,14,1,1
sk_02,B21443,11,1,MASc NI 6 blocks,mip,14,14,1,1
sk_02,B21443,11,1,MASc NI 6 blocks,mip,14,14,1,1
fb_01,B21443,12,1,MASc NI 6 blocks,mip,14,14,1,1
fb_02,B20631,12,1,MASc NI 6 blocks,mip,14,14,1,1
pr_01,B21443,12,1,MASc NI 6 blocks,mip,14,14,1,1
sk_01,B21443,12,1,MASc NI 6 blocks,mip,14,14,1,1
sk_01,B21443,12,1,MASc NI 6 blocks,mip,14,14,1,1
sk_02,B21443,12,1,MASc NI 6 blocks,mip,14,14,1,1
sk_02,B21443,12,1,MASc NI 6 blocks,mip,14,14,1,1
fb_01,B20673,13,1,MASc NI 6 blocks,mip,14,14,1,1
fb_01,B31203,13,1,MASc NI 6 blocks,mip,14,14,1,1
fb_02,B21443,13,1,MASc NI 6 blocks,mip,14,14,1,1
pr_01,B21443,13,1,MASc NI 6 blocks,mip,14,14,1,1
sk_01,B20673,13,1,MASc NI 6 blocks,mip,14,14,1,1
sk_01,B21443,13,1,MASc NI 6 blocks,mip,14,14,1,1
sk_02,B21443,13,1,MASc NI 6 blocks,mip,14,14,1,1
sk_02,B21443,13,1,MASc NI 6 blocks,mip,14,14,1,1
