machine_id,block_id,day,assigned,scenario,solver,master_days,subproblem_days,lock_days,start_day
fb_01,B10411,1,1,MASc NI 40 blocks,sa,14,14,1,1
fb_01,B5218,1,1,MASc NI 40 blocks,sa,14,14,1,1
fb_01,B9658,1,1,MASc NI 40 blocks,sa,14,14,1,1
fb_02,B20673,1,1,MASc NI 40 blocks,sa,14,14,1,1
fb_02,B21443,1,1,MASc NI 40 blocks,sa,14,14,1,1
fb_02,B21885,1,1,MASc NI 40 blocks,sa,14,14,1,1
fb_03,B10412,1,1,MASc NI 40 blocks,sa,14,14,1,1
fb_03,B6017,1,1,MASc NI 40 blocks,sa,14,14,1,1
fb_03,B9658,1,1,MASc NI 40 blocks,sa,14,14,1,1
fb_04,B10132,1,1,MASc NI 40 blocks,sa,14,14,1,1
fb_04,B20631,1,1,MASc NI 40 blocks,sa,14,14,1,1
fb_04,B30103,1,1,MASc NI 40 blocks,sa,14,14,1,1
fb_05,B12431,1,1,MASc NI 40 blocks,sa,14,14,1,1
fb_05,B20149,1,1,MASc NI 40 blocks,sa,14,14,1,1
fb_05,B6017,1,1,MASc NI 40 blocks,sa,14,14,1,1
fb_06,B4497,1,1,MASc NI 40 blocks,sa,14,14,1,1
fb_06,B5218,1,1,MASc NI 40 blocks,sa,14,14,1,1
fb_06,B5817,1,1,MASc NI 40 blocks,sa,14,14,1,1
fb_01,B10132,2,1,MASc NI 40 blocks,sa,14,14,1,1
fb_01,B10411,2,1,MASc NI 40 blocks,sa,14,14,1,1
fb_01,B11805,2,1,MASc NI 40 blocks,sa,14,14,1,1
fb_02,B20538,2,1,MASc NI 40 blocks,sa,14,14,1,1
fb_02,B20631,2,1,MASc NI 40 blocks,sa,14,14,1,1
fb_02,B31730,2,1,MASc NI 40 blocks,sa,14,14,1,1
fb_03,B31613,2,1,MASc NI 40 blocks,sa,14,14,1,1
fb_03,B32121,2,1,MASc NI 40 blocks,sa,14,14,1,1
fb_03,B4497,2,1,MASc NI 40 blocks,sa,14,14,1,1
fb_04,B18200,2,1,MASc NI 40 blocks,sa,14,14,1,1
fb_04,B20149,2,1,MASc NI 40 blocks,sa,14,14,1,1
fb_04,B20538,2,1,MASc NI 40 blocks,sa,14,14,1,1
fb_05,B22028,2,1,MASc NI 40 blocks,sa,14,14,1,1
fb_05,B31730,2,1,MASc NI 40 blocks,sa,14,14,1,1
fb_05,B9658,2,1,MASc NI 40 blocks,sa,14,14,1,1
fb_06,B20631,2,1,MASc NI 40 blocks,sa,14,14,1,1
fb_06,B5218,2,1,MASc NI 40 blocks,sa,14,14,1,1
fb_06,B6017,2,1,MASc NI 40 blocks,sa,14,14,1,1
fb_01,B10132,3,1,MASc NI 40 blocks,sa,14,14,1,1
fb_01,B4497,3,1,MASc NI 40 blocks,sa,14,14,1,1
fb_01,B9658,3,1,MASc NI 40 blocks,sa,14,14,1,1
fb_02,B11805,3,1,MASc NI 40 blocks,sa,14,14,1,1
fb_02,B18591,3,1,MASc NI 40 blocks,sa,14,14,1,1
fb_02,B20149,3,1,MASc NI 40 blocks,sa,14,14,1,1
fb_03,B10412,3,1,MASc NI 40 blocks,sa,14,14,1,1
fb_03,B21885,3,1,MASc NI 40 blocks,sa,14,14,1,1
fb_03,B22028,3,1,MASc NI 40 blocks,sa,14,14,1,1
fb_04,B32707,3,1,MASc NI 40 blocks,sa,14,14,1,1
fb_04,B35154,3,1,MASc NI 40 blocks,sa,14,14,1,1
fb_04,B5218,3,1,MASc NI 40 blocks,sa,14,14,1,1
fb_05,B20149,3,1,MASc NI 40 blocks,sa,14,14,1,1
fb_05,B30103,3,1,MASc NI 40 blocks,sa,14,14,1,1
fb_05,B35154,3,1,MASc NI 40 blocks,sa,14,14,1,1
fb_06,B20673,3,1,MASc NI 40 blocks,sa,14,14,1,1
fb_06,B31613,3,1,MASc NI 40 blocks,sa,14,14,1,1
fb_06,B31730,3,1,MASc NI 40 blocks,sa,14,14,1,1
fb_01,B10132,4,1,MASc NI 40 blocks,sa,14,14,1,1
fb_01,B10412,4,1,MASc NI 40 blocks,sa,14,14,1,1
fb_01,B32707,4,1,MASc NI 40 blocks,sa,14,14,1,1
fb_02,B10411,4,1,MASc NI 40 blocks,sa,14,14,1,1
fb_02,B11042,4,1,MASc NI 40 blocks,sa,14,14,1,1
fb_02,B21443,4,1,MASc NI 40 blocks,sa,14,14,1,1
fb_03,B20538,4,1,MASc NI 40 blocks,sa,14,14,1,1
fb_03,B4497,4,1,MASc NI 40 blocks,sa,14,14,1,1
fb_03,B9658,4,1,MASc NI 40 blocks,sa,14,14,1,1
fb_04,B21899,4,1,MASc NI 40 blocks,sa,14,14,1,1
fb_04,B26719,4,1,MASc NI 40 blocks,sa,14,14,1,1
fb_04,B9658,4,1,MASc NI 40 blocks,sa,14,14,1,1
fb_05,B32121,4,1,MASc NI 40 blocks,sa,14,14,1,1
fb_05,B35154,4,1,MASc NI 40 blocks,sa,14,14,1,1
fb_05,B4497,4,1,MASc NI 40 blocks,sa,14,14,1,1
fb_06,B10132,4,1,MASc NI 40 blocks,sa,14,14,1,1
fb_06,B18032,4,1,MASc NI 40 blocks,sa,14,14,1,1
fb_06,B4497,4,1,MASc NI 40 blocks,sa,14,14,1,1
fb_01,B10132,5,1,MASc NI 40 blocks,sa,14,14,1,1
fb_01,B20149,5,1,MASc NI 40 blocks,sa,14,14,1,1
fb_01,B30103,5,1,MASc NI 40 blocks,sa,14,14,1,1
fb_02,B10132,5,1,MASc NI 40 blocks,sa,14,14,1,1
fb_02,B18200,5,1,MASc NI 40 blocks,sa,14,14,1,1
fb_02,B4497,5,1,MASc NI 40 blocks,sa,14,14,1,1
fb_03,B11805,5,1,MASc NI 40 blocks,sa,14,14,1,1
fb_03,B32707,5,1,MASc NI 40 blocks,sa,14,14,1,1
fb_03,B5817,5,1,MASc NI 40 blocks,sa,14,14,1,1
fb_04,B10132,5,1,MASc NI 40 blocks,sa,14,14,1,1
fb_04,B20149,5,1,MASc NI 40 blocks,sa,14,14,1,1
fb_04,B9658,5,1,MASc NI 40 blocks,sa,14,14,1,1
fb_05,B10411,5,1,MASc NI 40 blocks,sa,14,14,1,1
fb_05,B20631,5,1,MASc NI 40 blocks,sa,14,14,1,1
fb_05,B20673,5,1,MASc NI 40 blocks,sa,14,14,1,1
fb_06,B10412,5,1,MASc NI 40 blocks,sa,14,14,1,1
fb_06,B6017,5,1,MASc NI 40 blocks,sa,14,14,1,1
fb_06,B9658,5,1,MASc NI 40 blocks,sa,14,14,1,1
fb_01,B10412,6,1,MASc NI 40 blocks,sa,14,14,1,1
fb_01,B32707,6,1,MASc NI 40 blocks,sa,14,14,1,1
fb_01,B6017,6,1,MASc NI 40 blocks,sa,14,14,1,1
fb_02,B10411,6,1,MASc NI 40 blocks,sa,14,14,1,1
fb_02,B20538,6,1,MASc NI 40 blocks,sa,14,14,1,1
fb_02,B5218,6,1,MASc NI 40 blocks,sa,14,14,1,1
fb_03,B20631,6,1,MASc NI 40 blocks,sa,14,14,1,1
fb_03,B35154,6,1,MASc NI 40 blocks,sa,14,14,1,1
fb_03,B4497,6,1,MASc NI 40 blocks,sa,14,14,1,1
fb_04,B22028,6,1,MASc NI 40 blocks,sa,14,14,1,1
fb_04,B35154,6,1,MASc NI 40 blocks,sa,14,14,1,1
fb_04,B4497,6,1,MASc NI 40 blocks,sa,14,14,1,1
fb_05,B11805,6,1,MASc NI 40 blocks,sa,14,14,1,1
fb_05,B21899,6,1,MASc NI 40 blocks,sa,14,14,1,1
fb_05,B6017,6,1,MASc NI 40 blocks,sa,14,14,1,1
fb_06,B11805,6,1,MASc NI 40 blocks,sa,14,14,1,1
fb_06,B4497,6,1,MASc NI 40 blocks,sa,14,14,1,1
fb_06,B5218,6,1,MASc NI 40 blocks,sa,14,14,1,1
fb_01,B10132,7,1,MASc NI 40 blocks,sa,14,14,1,1
fb_01,B10411,7,1,MASc NI 40 blocks,sa,14,14,1,1
fb_01,B32707,7,1,MASc NI 40 blocks,sa,14,14,1,1
fb_02,B32707,7,1,MASc NI 40 blocks,sa,14,14,1,1
fb_02,B4497,7,1,MASc NI 40 blocks,sa,14,14,1,1
fb_02,B4497,7,1,MASc NI 40 blocks,sa,14,14,1,1
fb_03,B20632,7,1,MASc NI 40 blocks,sa,14,14,1,1
fb_03,B31203,7,1,MASc NI 40 blocks,sa,14,14,1,1
fb_03,B31613,7,1,MASc NI 40 blocks,sa,14,14,1,1
fb_04,B21899,7,1,MASc NI 40 blocks,sa,14,14,1,1
fb_04,B22028,7,1,MASc NI 40 blocks,sa,14,14,1,1
fb_04,B9658,7,1,MASc NI 40 blocks,sa,14,14,1,1
fb_05,B10412,7,1,MASc NI 40 blocks,sa,14,14,1,1
fb_05,B18032,7,1,MASc NI 40 blocks,sa,14,14,1,1
fb_05,B20673,7,1,MASc NI 40 blocks,sa,14,14,1,1
fb_06,B20631,7,1,MASc NI 40 blocks,sa,14,14,1,1
fb_06,B9658,7,1,MASc NI 40 blocks,sa,14,14,1,1
fb_06,B9658,7,1,MASc NI 40 blocks,sa,14,14,1,1
fb_01,B10132,8,1,MASc NI 40 blocks,sa,14,14,1,1
fb_01,B9658,8,1,MASc NI 40 blocks,sa,14,14,1,1
fb_01,B9658,8,1,MASc NI 40 blocks,sa,14,14,1,1
fb_02,B31613,8,1,MASc NI 40 blocks,sa,14,14,1,1
fb_02,B4497,8,1,MASc NI 40 blocks,sa,14,14,1,1
fb_02,B9658,8,1,MASc NI 40 blocks,sa,14,14,1,1
fb_03,B20673,8,1,MASc NI 40 blocks,sa,14,14,1,1
fb_03,B21885,8,1,MASc NI 40 blocks,sa,14,14,1,1
fb_03,B32707,8,1,MASc NI 40 blocks,sa,14,14,1,1
fb_04,B10411,8,1,MASc NI 40 blocks,sa,14,14,1,1
fb_04,B18032,8,1,MASc NI 40 blocks,sa,14,14,1,1
fb_04,B18200,8,1,MASc NI 40 blocks,sa,14,14,1,1
fb_05,B10412,8,1,MASc NI 40 blocks,sa,14,14,1,1
fb_05,B5218,8,1,MASc NI 40 blocks,sa,14,14,1,1
fb_05,B6017,8,1,MASc NI 40 blocks,sa,14,14,1,1
fb_06,B21443,8,1,MASc NI 40 blocks,sa,14,14,1,1
fb_06,B31730,8,1,MASc NI 40 blocks,sa,14,14,1,1
fb_06,B9658,8,1,MASc NI 40 blocks,sa,14,14,1,1
fb_01,B10132,9,1,MASc NI 40 blocks,sa,14,14,1,1
fb_01,B9658,9,1,MASc NI 40 blocks,sa,14,14,1,1
fb_01,B9658,9,1,MASc NI 40 blocks,sa,14,14,1,1
fb_02,B26719,9,1,MASc NI 40 blocks,sa,14,14,1,1
fb_02,B4497,9,1,MASc NI 40 blocks,sa,14,14,1,1
fb_02,B9658,9,1,MASc NI 40 blocks,sa,14,14,1,1
fb_03,B10411,9,1,MASc NI 40 blocks,sa,14,14,1,1
fb_03,B20149,9,1,MASc NI 40 blocks,sa,14,14,1,1
fb_03,B32707,9,1,MASc NI 40 blocks,sa,14,14,1,1
fb_04,B10412,9,1,MASc NI 40 blocks,sa,14,14,1,1
fb_04,B22028,9,1,MASc NI 40 blocks,sa,14,14,1,1
fb_04,B4497,9,1,MASc NI 40 blocks,sa,14,14,1,1
fb_05,B32707,9,1,MASc NI 40 blocks,sa,14,14,1,1
fb_05,B5218,9,1,MASc NI 40 blocks,sa,14,14,1,1
fb_05,B9658,9,1,MASc NI 40 blocks,sa,14,14,1,1
fb_06,B13384,9,1,MASc NI 40 blocks,sa,14,14,1,1
fb_06,B32707,9,1,MASc NI 40 blocks,sa,14,14,1,1
fb_06,B35154,9,1,MASc NI 40 blocks,sa,14,14,1,1
fb_01,B10132,10,1,MASc NI 40 blocks,sa,14,14,1,1
fb_01,B10132,10,1,MASc NI 40 blocks,sa,14,14,1,1
fb_01,B11805,10,1,MASc NI 40 blocks,sa,14,14,1,1
fb_02,B21899,10,1,MASc NI 40 blocks,sa,14,14,1,1
fb_02,B32707,10,1,MASc NI 40 blocks,sa,14,14,1,1
fb_02,B9658,10,1,MASc NI 40 blocks,sa,14,14,1,1
fb_03,B10411,10,1,MASc NI 40 blocks,sa,14,14,1,1
fb_03,B32707,10,1,MASc NI 40 blocks,sa,14,14,1,1
fb_03,B4497,10,1,MASc NI 40 blocks,sa,14,14,1,1
fb_04,B10132,10,1,MASc NI 40 blocks,sa,14,14,1,1
fb_04,B26719,10,1,MASc NI 40 blocks,sa,14,14,1,1
fb_04,B9658,10,1,MASc NI 40 blocks,sa,14,14,1,1
fb_05,B10412,10,1,MASc NI 40 blocks,sa,14,14,1,1
fb_05,B32707,10,1,MASc NI 40 blocks,sa,14,14,1,1
fb_05,B9658,10,1,MASc NI 40 blocks,sa,14,14,1,1
fb_06,B31203,10,1,MASc NI 40 blocks,sa,14,14,1,1
fb_06,B32707,10,1,MASc NI 40 blocks,sa,14,14,1,1
fb_06,B32707,10,1,MASc NI 40 blocks,sa,14,14,1,1
fb_01,B10411,11,1,MASc NI 40 blocks,sa,14,14,1,1
fb_01,B21885,11,1,MASc NI 40 blocks,sa,14,14,1,1
fb_01,B32707,11,1,MASc NI 40 blocks,sa,14,14,1,1
fb_02,B10412,11,1,MASc NI 40 blocks,sa,14,14,1,1
fb_02,B31203,11,1,MASc NI 40 blocks,sa,14,14,1,1
fb_02,B32707,11,1,MASc NI 40 blocks,sa,14,14,1,1
fb_03,B32707,11,1,MASc NI 40 blocks,sa,14,14,1,1
fb_03,B32707,11,1,MASc NI 40 blocks,sa,14,14,1,1
fb_03,B4497,11,1,MASc NI 40 blocks,sa,14,14,1,1
fb_04,B11805,11,1,MASc NI 40 blocks,sa,14,14,1,1
fb_04,B32707,11,1,MASc NI 40 blocks,sa,14,14,1,1
fb_04,B6017,11,1,MASc NI 40 blocks,sa,14,14,1,1
fb_05,B20673,11,1,MASc NI 40 blocks,sa,14,14,1,1
fb_05,B32707,11,1,MASc NI 40 blocks,sa,14,14,1,1
fb_05,B9658,11,1,MASc NI 40 blocks,sa,14,14,1,1
fb_06,B10132,11,1,MASc NI 40 blocks,sa,14,14,1,1
fb_06,B11805,11,1,MASc NI 40 blocks,sa,14,14,1,1
fb_06,B21443,11,1,MASc NI 40 blocks,sa,14,14,1,1
fb_01,B10411,12,1,MASc NI 40 blocks,sa,14,14,1,1
fb_01,B32707,12,1,MASc NI 40 blocks,sa,14,14,1,1
fb_01,B32707,12,1,MASc NI 40 blocks,sa,14,14,1,1
fb_02,B26719,12,1,MASc NI 40 blocks,sa,14,14,1,1
fb_02,B32707,12,1,MASc NI 40 blocks,sa,14,14,1,1
fb_02,B9658,12,1,MASc NI 40 blocks,sa,14,14,1,1
fb_03,B14527,12,1,MASc NI 40 blocks,sa,14,14,1,1
fb_03,B30103,12,1,MASc NI 40 blocks,sa,14,14,1,1
fb_03,B31203,12,1,MASc NI 40 blocks,sa,14,14,1,1
fb_04,B5218,12,1,MASc NI 40 blocks,sa,14,14,1,1
fb_04,B5817,12,1,MASc NI 40 blocks,sa,14,14,1,1
fb_04,B6017,12,1,MASc NI 40 blocks,sa,14,14,1,1
fb_05,B18200,12,1,MASc NI 40 blocks,sa,14,14,1,1
fb_05,B32707,12,1,MASc NI 40 blocks,sa,14,14,1,1
fb_05,B9658,12,1,MASc NI 40 blocks,sa,14,14,1,1
fb_06,B11805,12,1,MASc NI 40 blocks,sa,14,14,1,1
fb_06,B21899,12,1,MASc NI 40 blocks,sa,14,14,1,1
