machine_id,block_id,day,assigned,scenario,solver,master_days,subproblem_days,lock_days,start_day
fb_01,B107189,1,1,MASc PG 40 blocks,sa,112,112,1,1
fb_01,B126413,1,1,MASc PG 40 blocks,sa,112,112,1,1
fb_01,B127158,1,1,MASc PG 40 blocks,sa,112,112,1,1
fb_02,B120266,1,1,MASc PG 40 blocks,sa,112,112,1,1
fb_02,B126589,1,1,MASc PG 40 blocks,sa,112,112,1,1
fb_02,B145584,1,1,MASc PG 40 blocks,sa,112,112,1,1
fb_03,B110288,1,1,MASc PG 40 blocks,sa,112,112,1,1
fb_03,B113324,1,1,MASc PG 40 blocks,sa,112,112,1,1
fb_03,B126869,1,1,MASc PG 40 blocks,sa,112,112,1,1
fb_04,B109915,1,1,MASc PG 40 blocks,sa,112,112,1,1
fb_04,B127158,1,1,MASc PG 40 blocks,sa,112,112,1,1
fb_04,B145584,1,1,MASc PG 40 blocks,sa,112,112,1,1
fb_05,B117387,1,1,MASc PG 40 blocks,sa,112,112,1,1
fb_05,B117387,1,1,MASc PG 40 blocks,sa,112,112,1,1
fb_05,B42891,1,1,MASc PG 40 blocks,sa,112,112,1,1
fb_06,B111867,1,1,MASc PG 40 blocks,sa,112,112,1,1
fb_06,B113324,1,1,MASc PG 40 blocks,sa,112,112,1,1
fb_06,B117387,1,1,MASc PG 40 blocks,sa,112,112,1,1
fb_01,B107189,2,1,MASc PG 40 blocks,sa,112,112,1,1
fb_01,B108060,2,1,MASc PG 40 blocks,sa,112,112,1,1
fb_01,B108124,2,1,MASc PG 40 blocks,sa,112,112,1,1
fb_02,B114477,2,1,MASc PG 40 blocks,sa,112,112,1,1
fb_02,B120266,2,1,MASc PG 40 blocks,sa,112,112,1,1
fb_02,B120266,2,1,MASc PG 40 blocks,sa,112,112,1,1
fb_03,B108339,2,1,MASc PG 40 blocks,sa,112,112,1,1
fb_03,B127158,2,1,MASc PG 40 blocks,sa,112,112,1,1
fb_03,B145584,2,1,MASc PG 40 blocks,sa,112,112,1,1
fb_04,B109915,2,1,MASc PG 40 blocks,sa,112,112,1,1
fb_04,B126589,2,1,MASc PG 40 blocks,sa,112,112,1,1
fb_04,B127158,2,1,MASc PG 40 blocks,sa,112,112,1,1
fb_05,B117387,2,1,MASc PG 40 blocks,sa,112,112,1,1
fb_05,B117387,2,1,MASc PG 40 blocks,sa,112,112,1,1
fb_05,B145584,2,1,MASc PG 40 blocks,sa,112,112,1,1
fb_06,B117387,2,1,MASc PG 40 blocks,sa,112,112,1,1
fb_06,B123357,2,1,MASc PG 40 blocks,sa,112,112,1,1
fb_06,B126589,2,1,MASc PG 40 blocks,sa,112,112,1,1
fb_01,B107189,3,1,MASc PG 40 blocks,sa,112,112,1,1
fb_01,B108060,3,1,MASc PG 40 blocks,sa,112,112,1,1
fb_01,B108124,3,1,MASc PG 40 blocks,sa,112,112,1,1
fb_02,B107189,3,1,MASc PG 40 blocks,sa,112,112,1,1
fb_02,B112990,3,1,MASc PG 40 blocks,sa,112,112,1,1
fb_02,B126589,3,1,MASc PG 40 blocks,sa,112,112,1,1
fb_03,B110471,3,1,MASc PG 40 blocks,sa,112,112,1,1
fb_03,B126589,3,1,MASc PG 40 blocks,sa,112,112,1,1
fb_03,B126589,3,1,MASc PG 40 blocks,sa,112,112,1,1
fb_04,B114477,3,1,MASc PG 40 blocks,sa,112,112,1,1
fb_04,B126589,3,1,MASc PG 40 blocks,sa,112,112,1,1
fb_04,B127158,3,1,MASc PG 40 blocks,sa,112,112,1,1
fb_05,B110288,3,1,MASc PG 40 blocks,sa,112,112,1,1
fb_05,B117387,3,1,MASc PG 40 blocks,sa,112,112,1,1
fb_05,B117387,3,1,MASc PG 40 blocks,sa,112,112,1,1
fb_06,B126589,3,1,MASc PG 40 blocks,sa,112,112,1,1
