machine_id,block_id,day,assigned,scenario,solver,master_days,subproblem_days,lock_days,start_day
fb_01,B76319,1,1,MASc KA 6 blocks,mip,112,112,7,1
fb_01,B76319,1,1,MASc KA 6 blocks,mip,112,112,7,1
fb_02,B76319,1,1,MASc KA 6 blocks,mip,112,112,7,1
fb_02,B76319,1,1,MASc KA 6 blocks,mip,112,112,7,1
pr_01,B77252,1,1,MASc KA 6 blocks,mip,112,112,7,1
sk_01,B77363,1,1,MASc KA 6 blocks,mip,112,112,7,1
sk_02,B76319,1,1,MASc KA 6 blocks,mip,112,112,7,1
ld_01,B76319,2,1,MASc KA 6 blocks,mip,112,112,7,1
pr_01,B76319,2,1,MASc KA 6 blocks,mip,112,112,7,1
pr_01,B76319,2,1,MASc KA 6 blocks,mip,112,112,7,1
sk_02,B76319,2,1,MASc KA 6 blocks,mip,112,112,7,1
fb_01,B77300,3,1,MASc KA 6 blocks,mip,112,112,7,1
fb_02,B77252,3,1,MASc KA 6 blocks,mip,112,112,7,1
ld_01,B76319,3,1,MASc KA 6 blocks,mip,112,112,7,1
pr_01,B76319,3,1,MASc KA 6 blocks,mip,112,112,7,1
fb_01,B76319,4,1,MASc KA 6 blocks,mip,112,112,7,1
fb_01,B76319,4,1,MASc KA 6 blocks,mip,112,112,7,1
fb_02,B76319,4,1,MASc KA 6 blocks,mip,112,112,7,1
pr_01,B76319,4,1,MASc KA 6 blocks,mip,112,112,7,1
pr_01,B76319,4,1,MASc KA 6 blocks,mip,112,112,7,1
sk_01,B76319,4,1,MASc KA 6 blocks,mip,112,112,7,1
fb_01,B76352,5,1,MASc KA 6 blocks,mip,112,112,7,1
fb_01,B76352,5,1,MASc KA 6 blocks,mip,112,112,7,1
ld_01,B76319,5,1,MASc KA 6 blocks,mip,112,112,7,1
ld_01,B76319,5,1,MASc KA 6 blocks,mip,112,112,7,1
pr_01,B76319,5,1,MASc KA 6 blocks,mip,112,112,7,1
sk_01,B76319,5,1,MASc KA 6 blocks,mip,112,112,7,1
pr_01,B76352,6,1,MASc KA 6 blocks,mip,112,112,7,1
sk_02,B76352,6,1,MASc KA 6 blocks,mip,112,112,7,1
fb_02,B76319,7,1,MASc KA 6 blocks,mip,112,112,7,1
ld_01,B76352,7,1,MASc KA 6 blocks,mip,112,112,7,1
pr_01,B74735,7,1,MASc KA 6 blocks,mip,112,112,7,1
fb_01,B74735,8,1,MASc KA 6 blocks,mip,112,112,7,1
fb_01,B76352,8,1,MASc KA 6 blocks,mip,112,112,7,1
fb_02,B76352,8,1,MASc KA 6 blocks,mip,112,112,7,1
fb_02,B76352,8,1,MASc KA 6 blocks,mip,112,112,7,1
pr_01,B74735,8,1,MASc KA 6 blocks,mip,112,112,7,1
sk_01,B74735,8,1,MASc KA 6 blocks,mip,112,112,7,1
sk_02,B76352,8,1,MASc KA 6 blocks,mip,112,112,7,1
ld_01,B74735,9,1,MASc KA 6 blocks,mip,112,112,7,1
pr_01,B76352,9,1,MASc KA 6 blocks,mip,112,112,7,1
pr_01,B76352,9,1,MASc KA 6 blocks,mip,112,112,7,1
fb_02,B77252,10,1,MASc KA 6 blocks,mip,112,112,7,1
ld_01,B76352,10,1,MASc KA 6 blocks,mip,112,112,7,1
pr_01,B77363,10,1,MASc KA 6 blocks,mip,112,112,7,1
fb_01,B76319,11,1,MASc KA 6 blocks,mip,112,112,7,1
fb_02,B76319,11,1,MASc KA 6 blocks,mip,112,112,7,1
pr_01,B77252,11,1,MASc KA 6 blocks,mip,112,112,7,1
sk_01,B76319,11,1,MASc KA 6 blocks,mip,112,112,7,1
ld_01,B76319,12,1,MASc KA 6 blocks,mip,112,112,7,1
pr_01,B76319,12,1,MASc KA 6 blocks,mip,112,112,7,1
fb_01,B77252,13,1,MASc KA 6 blocks,mip,112,112,7,1
fb_02,B77252,13,1,MASc KA 6 blocks,mip,112,112,7,1
fb_02,B77300,13,1,MASc KA 6 blocks,mip,112,112,7,1
pr_01,B77252,13,1,MASc KA 6 blocks,mip,112,112,7,1
sk_02,B77252,13,1,MASc KA 6 blocks,mip,112,112,7,1
ld_01,B77252,14,1,MASc KA 6 blocks,mip,112,112,7,1
fb_01,B76352,15,1,MASc KA 6 blocks,mip,112,112,7,1
fb_02,B77363,15,1,MASc KA 6 blocks,mip,112,112,7,1
fb_02,B77363,15,1,MASc KA 6 blocks,mip,112,112,7,1
pr_01,B77363,15,1,MASc KA 6 blocks,mip,112,112,7,1
sk_01,B76352,15,1,MASc KA 6 blocks,mip,112,112,7,1
sk_02,B77363,15,1,MASc KA 6 blocks,mip,112,112,7,1
