machine_id,block_id,day,assigned,scenario,solver,master_days,subproblem_days,lock_days,start_day
fb_01,B74735,110,1,MASc KA 18 blocks,mip,112,112,1,1
fb_01,B77363,110,1,MASc KA 18 blocks,mip,112,112,1,1
fb_02,B77363,110,1,MASc KA 18 blocks,mip,112,112,1,1
fb_02,B77363,110,1,MASc KA 18 blocks,mip,112,112,1,1
fb_03,B74735,110,1,MASc KA 18 blocks,mip,112,112,1,1
fb_03,B77363,110,1,MASc KA 18 blocks,mip,112,112,1,1
pr_01,B74735,110,1,MASc KA 18 blocks,mip,112,112,1,1
pr_02,B74735,110,1,MASc KA 18 blocks,mip,112,112,1,1
pr_03,B77363,110,1,MASc KA 18 blocks,mip,112,112,1,1
sk_01,B77363,110,1,MASc KA 18 blocks,mip,112,112,1,1
sk_01,B77363,110,1,MASc KA 18 blocks,mip,112,112,1,1
sk_02,B74735,110,1,MASc KA 18 blocks,mip,112,112,1,1
sk_02,B77363,110,1,MASc KA 18 blocks,mip,112,112,1,1
sk_03,B77363,110,1,MASc KA 18 blocks,mip,112,112,1,1
sk_03,B77363,110,1,MASc KA 18 blocks,mip,112,112,1,1
fb_01,B77363,111,1,MASc KA 18 blocks,mip,112,112,1,1
fb_01,B77363,111,1,MASc KA 18 blocks,mip,112,112,1,1
fb_02,B77363,111,1,MASc KA 18 blocks,mip,112,112,1,1
fb_02,B77363,111,1,MASc KA 18 blocks,mip,112,112,1,1
fb_03,B77363,111,1,MASc KA 18 blocks,mip,112,112,1,1
pr_01,B77363,111,1,MASc KA 18 blocks,mip,112,112,1,1
pr_02,B77363,111,1,MASc KA 18 blocks,mip,112,112,1,1
pr_03,B77363,111,1,MASc KA 18 blocks,mip,112,112,1,1
sk_01,B77363,111,1,MASc KA 18 blocks,mip,112,112,1,1
sk_01,B77363,111,1,MASc KA 18 blocks,mip,112,112,1,1
sk_02,B77363,111,1,MASc KA 18 blocks,mip,112,112,1,1
sk_02,B77363,111,1,MASc KA 18 blocks,mip,112,112,1,1
sk_03,B77363,111,1,MASc KA 18 blocks,mip,112,112,1,1
sk_03,B77363,111,1,MASc KA 18 blocks,mip,112,112,1,1
