machine_id,block_id,day,assigned,scenario,solver,master_days,subproblem_days,lock_days,start_day
fb_01,B108060,1,1,MASc PG 40 blocks,sa,28,28,1,1
fb_01,B108124,1,1,MASc PG 40 blocks,sa,28,28,1,1
fb_01,B126589,1,1,MASc PG 40 blocks,sa,28,28,1,1
fb_02,B108124,1,1,MASc PG 40 blocks,sa,28,28,1,1
fb_02,B110288,1,1,MASc PG 40 blocks,sa,28,28,1,1
fb_02,B110471,1,1,MASc PG 40 blocks,sa,28,28,1,1
fb_03,B126492,1,1,MASc PG 40 blocks,sa,28,28,1,1
fb_03,B126869,1,1,MASc PG 40 blocks,sa,28,28,1,1
fb_03,B45231,1,1,MASc PG 40 blocks,sa,28,28,1,1
fb_04,B120266,1,1,MASc PG 40 blocks,sa,28,28,1,1
fb_04,B121455,1,1,MASc PG 40 blocks,sa,28,28,1,1
fb_04,B121928,1,1,MASc PG 40 blocks,sa,28,28,1,1
fb_05,B108124,1,1,MASc PG 40 blocks,sa,28,28,1,1
fb_05,B109915,1,1,MASc PG 40 blocks,sa,28,28,1,1
fb_05,B127158,1,1,MASc PG 40 blocks,sa,28,28,1,1
fb_06,B108339,1,1,MASc PG 40 blocks,sa,28,28,1,1
fb_06,B109915,1,1,MASc PG 40 blocks,sa,28,28,1,1
fb_06,B127158,1,1,MASc PG 40 blocks,sa,28,28,1,1
fb_01,B108060,2,1,MASc PG 40 blocks,sa,28,28,1,1
fb_01,B108339,2,1,MASc PG 40 blocks,sa,28,28,1,1
fb_01,B112990,2,1,MASc PG 40 blocks,sa,28,28,1,1
fb_02,B108339,2,1,MASc PG 40 blocks,sa,28,28,1,1
fb_02,B109340,2,1,MASc PG 40 blocks,sa,28,28,1,1
fb_02,B109517,2,1,MASc PG 40 blocks,sa,28,28,1,1
fb_03,B120266,2,1,MASc PG 40 blocks,sa,28,28,1,1
fb_03,B121455,2,1,MASc PG 40 blocks,sa,28,28,1,1
fb_03,B121928,2,1,MASc PG 40 blocks,sa,28,28,1,1
fb_04,B109915,2,1,MASc PG 40 blocks,sa,28,28,1,1
fb_04,B110288,2,1,MASc PG 40 blocks,sa,28,28,1,1
fb_04,B55424,2,1,MASc PG 40 blocks,sa,28,28,1,1
fb_05,B108124,2,1,MASc PG 40 blocks,sa,28,28,1,1
fb_05,B121154,2,1,MASc PG 40 blocks,sa,28,28,1,1
