machine_id,block_id,day,assigned,scenario,solver,master_days,subproblem_days,lock_days,start_day
fb_01,B20631,1,1,MASc NI 6 blocks,sa,14,14,7,1
fb_01,B21443,1,1,MASc NI 6 blocks,sa,14,14,7,1
fb_01,B21443,1,1,MASc NI 6 blocks,sa,14,14,7,1
fb_02,B18200,1,1,MASc NI 6 blocks,sa,14,14,7,1
fb_02,B18200,1,1,MASc NI 6 blocks,sa,14,14,7,1
fb_02,B20673,1,1,MASc NI 6 blocks,sa,14,14,7,1
fb_01,B18200,2,1,MASc NI 6 blocks,sa,14,14,7,1
fb_01,B18200,2,1,MASc NI 6 blocks,sa,14,14,7,1
fb_01,B31203,2,1,MASc NI 6 blocks,sa,14,14,7,1
fb_02,B20631,2,1,MASc NI 6 blocks,sa,14,14,7,1
fb_02,B21443,2,1,MASc NI 6 blocks,sa,14,14,7,1
fb_02,B31203,2,1,MASc NI 6 blocks,sa,14,14,7,1
sk_01,B18200,2,1,MASc NI 6 blocks,sa,14,14,7,1
sk_01,B20631,2,1,MASc NI 6 blocks,sa,14,14,7,1
sk_01,B21443,2,1,MASc NI 6 blocks,sa,14,14,7,1
sk_02,B21443,2,1,MASc NI 6 blocks,sa,14,14,7,1
sk_02,B21443,2,1,MASc NI 6 blocks,sa,14,14,7,1
sk_02,B21443,2,1,MASc NI 6 blocks,sa,14,14,7,1
fb_01,B20631,3,1,MASc NI 6 blocks,sa,14,14,7,1
fb_01,B20673,3,1,MASc NI 6 blocks,sa,14,14,7,1
fb_01,B31203,3,1,MASc NI 6 blocks,sa,14,14,7,1
fb_02,B18200,3,1,MASc NI 6 blocks,sa,14,14,7,1
fb_02,B20673,3,1,MASc NI 6 blocks,sa,14,14,7,1
fb_02,B21443,3,1,MASc NI 6 blocks,sa,14,14,7,1
pr_01,B21443,3,1,MASc NI 6 blocks,sa,14,14,7,1
pr_01,B21443,3,1,MASc NI 6 blocks,sa,14,14,7,1
sk_01,B20631,3,1,MASc NI 6 blocks,sa,14,14,7,1
sk_01,B20673,3,1,MASc NI 6 blocks,sa,14,14,7,1
sk_01,B20673,3,1,MASc NI 6 blocks,sa,14,14,7,1
sk_02,B20631,3,1,MASc NI 6 blocks,sa,14,14,7,1
sk_02,B21443,3,1,MASc NI 6 blocks,sa,14,14,7,1
sk_02,B31203,3,1,MASc NI 6 blocks,sa,14,14,7,1
fb_01,B20631,4,1,MASc NI 6 blocks,sa,14,14,7,1
fb_01,B20673,4,1,MASc NI 6 blocks,sa,14,14,7,1
fb_01,B31203,4,1,MASc NI 6 blocks,sa,14,14,7,1
fb_02,B18200,4,1,MASc NI 6 blocks,sa,14,14,7,1
fb_02,B18200,4,1,MASc NI 6 blocks,sa,14,14,7,1
fb_02,B20673,4,1,MASc NI 6 blocks,sa,14,14,7,1
ld_01,B21443,4,1,MASc NI 6 blocks,sa,14,14,7,1
ld_01,B21443,4,1,MASc NI 6 blocks,sa,14,14,7,1
ld_01,B21443,4,1,MASc NI 6 blocks,sa,14,14,7,1
pr_01,B20631,4,1,MASc NI 6 blocks,sa,14,14,7,1
pr_01,B20631,4,1,MASc NI 6 blocks,sa,14,14,7,1
pr_01,B31203,4,1,MASc NI 6 blocks,sa,14,14,7,1
sk_01,B20631,4,1,MASc NI 6 blocks,sa,14,14,7,1
sk_01,B21443,4,1,MASc NI 6 blocks,sa,14,14,7,1
sk_01,B21443,4,1,MASc NI 6 blocks,sa,14,14,7,1
sk_02,B18200,4,1,MASc NI 6 blocks,sa,14,14,7,1
sk_02,B20631,4,1,MASc NI 6 blocks,sa,14,14,7,1
sk_02,B31203,4,1,MASc NI 6 blocks,sa,14,14,7,1
fb_01,B18200,5,1,MASc NI 6 blocks,sa,14,14,7,1
fb_01,B20673,5,1,MASc NI 6 blocks,sa,14,14,7,1
fb_01,B21443,5,1,MASc NI 6 blocks,sa,14,14,7,1
fb_02,B18200,5,1,MASc NI 6 blocks,sa,14,14,7,1
fb_02,B20631,5,1,MASc NI 6 blocks,sa,14,14,7,1
fb_02,B31203,5,1,MASc NI 6 blocks,sa,14,14,7,1
ld_01,B20631,5,1,MASc NI 6 blocks,sa,14,14,7,1
ld_01,B20631,5,1,MASc NI 6 blocks,sa,14,14,7,1
pr_01,B20631,5,1,MASc NI 6 blocks,sa,14,14,7,1
pr_01,B21443,5,1,MASc NI 6 blocks,sa,14,14,7,1
pr_01,B31203,5,1,MASc NI 6 blocks,sa,14,14,7,1
sk_01,B20673,5,1,MASc NI 6 blocks,sa,14,14,7,1
sk_01,B21443,5,1,MASc NI 6 blocks,sa,14,14,7,1
sk_01,B31203,5,1,MASc NI 6 blocks,sa,14,14,7,1
sk_02,B20673,5,1,MASc NI 6 blocks,sa,14,14,7,1
sk_02,B20673,5,1,MASc NI 6 blocks,sa,14,14,7,1
sk_02,B21443,5,1,MASc NI 6 blocks,sa,14,14,7,1
fb_01,B18200,6,1,MASc NI 6 blocks,sa,14,14,7,1
fb_01,B20673,6,1,MASc NI 6 blocks,sa,14,14,7,1
fb_01,B31203,6,1,MASc NI 6 blocks,sa,14,14,7,1
fb_02,B18200,6,1,MASc NI 6 blocks,sa,14,14,7,1
