machine_id,block_id,day,assigned,scenario,solver,master_days,subproblem_days,lock_days,start_day
fb_01,B45231,2,1,MASc PG 6 blocks,mip,14,14,1,1
fb_01,B65573,2,1,MASc PG 6 blocks,mip,14,14,1,1
fb_02,B44010,2,1,MASc PG 6 blocks,mip,14,14,1,1
fb_02,B65573,2,1,MASc PG 6 blocks,mip,14,14,1,1
pr_01,B45231,2,1,MASc PG 6 blocks,mip,14,14,1,1
sk_01,B45231,2,1,MASc PG 6 blocks,mip,14,14,1,1
sk_01,B45231,2,1,MASc PG 6 blocks,mip,14,14,1,1
sk_02,B65573,2,1,MASc PG 6 blocks,mip,14,14,1,1
sk_02,B65573,2,1,MASc PG 6 blocks,mip,14,14,1,1
fb_01,B45231,3,1,MASc PG 6 blocks,mip,14,14,1,1
fb_02,B65573,3,1,MASc PG 6 blocks,mip,14,14,1,1
fb_02,B65573,3,1,MASc PG 6 blocks,mip,14,14,1,1
pr_01,B45231,3,1,MASc PG 6 blocks,mip,14,14,1,1
sk_01,B45231,3,1,MASc PG 6 blocks,mip,14,14,1,1
sk_01,B65573,3,1,MASc PG 6 blocks,mip,14,14,1,1
sk_02,B45231,3,1,MASc PG 6 blocks,mip,14,14,1,1
sk_02,B65573,3,1,MASc PG 6 blocks,mip,14,14,1,1
fb_01,B65573,4,1,MASc PG 6 blocks,mip,14,14,1,1
fb_01,B65573,4,1,MASc PG 6 blocks,mip,14,14,1,1
fb_01,B65573,4,1,MASc PG 6 blocks,mip,14,14,1,1
fb_02,B44010,4,1,MASc PG 6 blocks,mip,14,14,1,1
fb_02,B45231,4,1,MASc PG 6 blocks,mip,14,14,1,1
fb_02,B45231,4,1,MASc PG 6 blocks,mip,14,14,1,1
pr_01,B65573,4,1,MASc PG 6 blocks,mip,14,14,1,1
sk_01,B45231,4,1,MASc PG 6 blocks,mip,14,14,1,1
sk_01,B65573,4,1,MASc PG 6 blocks,mip,14,14,1,1
sk_02,B65573,4,1,MASc PG 6 blocks,mip,14,14,1,1
sk_02,B65573,4,1,MASc PG 6 blocks,mip,14,14,1,1
fb_01,B45231,5,1,MASc PG 6 blocks,mip,14,14,1,1
fb_01,B65573,5,1,MASc PG 6 blocks,mip,14,14,1,1
fb_02,B65573,5,1,MASc PG 6 blocks,mip,14,14,1,1
pr_01,B65573,5,1,MASc PG 6 blocks,mip,14,14,1,1
sk_01,B65573,5,1,MASc PG 6 blocks,mip,14,14,1,1
sk_01,B65573,5,1,MASc PG 6 blocks,mip,14,14,1,1
sk_02,B65573,5,1,MASc PG 6 blocks,mip,14,14,1,1
sk_02,B65573,5,1,MASc PG 6 blocks,mip,14,14,1,1
fb_01,B65573,6,1,MASc PG 6 blocks,mip,14,14,1,1
fb_01,B65573,6,1,MASc PG 6 blocks,mip,14,14,1,1
fb_02,B44010,6,1,MASc PG 6 blocks,mip,14,14,1,1
fb_02,B45231,6,1,MASc PG 6 blocks,mip,14,14,1,1
pr_01,B65573,6,1,MASc PG 6 blocks,mip,14,14,1,1
sk_01,B45231,6,1,MASc PG 6 blocks,mip,14,14,1,1
sk_01,B65573,6,1,MASc PG 6 blocks,mip,14,14,1,1
sk_02,B44010,6,1,MASc PG 6 blocks,mip,14,14,1,1
sk_02,B65573,6,1,MASc PG 6 blocks,mip,14,14,1,1
sk_02,B65573,6,1,MASc PG 6 blocks,mip,14,14,1,1
fb_01,B42891,7,1,MASc PG 6 blocks,mip,14,14,1,1
fb_01,B45231,7,1,MASc PG 6 blocks,mip,14,14,1,1
fb_01,B65573,7,1,MASc PG 6 blocks,mip,14,14,1,1
fb_02,B65573,7,1,MASc PG 6 blocks,mip,14,14,1,1
pr_01,B65573,7,1,MASc PG 6 blocks,mip,14,14,1,1
sk_01,B65573,7,1,MASc PG 6 blocks,mip,14,14,1,1
sk_02,B45231,7,1,MASc PG 6 blocks,mip,14,14,1,1
sk_02,B65573,7,1,MASc PG 6 blocks,mip,14,14,1,1
fb_01,B65573,8,1,MASc PG 6 blocks,mip,14,14,1,1
fb_02,B65573,8,1,MASc PG 6 blocks,mip,14,14,1,1
pr_01,B65573,8,1,MASc PG 6 blocks,mip,14,14,1,1
sk_01,B65573,8,1,MASc PG 6 blocks,mip,14,14,1,1
sk_01,B65573,8,1,MASc PG 6 blocks,mip,14,14,1,1
sk_02,B65573,8,1,MASc PG 6 blocks,mip,14,14,1,1
sk_02,B65573,8,1,MASc PG 6 blocks,mip,14,14,1,1
fb_01,B55424,9,1,MASc PG 6 blocks,mip,14,14,1,1
fb_01,B65573,9,1,MASc PG 6 blocks,mip,14,14,1,1
fb_01,B65573,9,1,MASc PG 6 blocks,mip,14,14,1,1
fb_02,B44010,9,1,MASc PG 6 blocks,mip,14,14,1,1
fb_02,B65573,9,1,MASc PG 6 blocks,mip,14,14,1,1
pr_01,B65573,9,1,MASc PG 6 blocks,mip,14,14,1,1
sk_01,B65573,9,1,MASc PG 6 blocks,mip,14,14,1,1
sk_01,B65573,9,1,MASc PG 6 blocks,mip,14,14,1,1
sk_02,B65573,9,1,MASc PG 6 blocks,mip,14,14,1,1
sk_02,B65573,9,1,MASc PG 6 blocks,mip,14,14,1,1
fb_01,B45231,10,1,MASc PG 6 blocks,mip,14,14,1,1
fb_01,B65573,10,1,MASc PG 6 blocks,mip,14,14,1,1
fb_02,B65573,10,1,MASc PG 6 blocks,mip,14,14,1,1
pr_01,B65573,10,1,MASc PG 6 blocks,mip,14,14,1,1
sk_01,B44010,10,1,MASc PG 6 blocks,mip,14,14,1,1
sk_01,B65573,10,1,MASc PG 6 blocks,mip,14,14,1,1
sk_02,B65573,10,1,MASc PG 6 blocks,mip,14,14,1,1
sk_02,B65573,10,1,MASc PG 6 blocks,mip,14,14,1,1
fb_01,B45231,11,1,MASc PG 6 blocks,mip,14,14,1,1
fb_01,B65573,11,1,MASc PG 6 blocks,mip,14,14,1,1
fb_01,B65573,11,1,MASc PG 6 blocks,mip,14,14,1,1
fb_02,B45231,11,1,MASc PG 6 blocks,mip,14,14,1,1
fb_02,B65573,11,1,MASc PG 6 blocks,mip,14,14,1,1
pr_01,B65573,11,1,MASc PG 6 blocks,mip,14,14,1,1
sk_01,B45231,11,1,MASc PG 6 blocks,mip,14,14,1,1
sk_01,B65573,11,1,MASc PG 6 blocks,mip,14,14,1,1
sk_02,B65573,11,1,MASc PG 6 blocks,mip,14,14,1,1
fb_01,B45231,12,1,MASc PG 6 blocks,mip,14,14,1,1
fb_01,B65573,12,1,MASc PG 6 blocks,mip,14,14,1,1
fb_02,B65573,12,1,MASc PG 6 blocks,mip,14,14,1,1
pr_01,B65573,12,1,MASc PG 6 blocks,mip,14,14,1,1
sk_01,B45231,12,1,MASc PG 6 blocks,mip,14,14,1,1
sk_01,B65573,12,1,MASc PG 6 blocks,mip,14,14,1,1
sk_02,B65573,12,1,MASc PG 6 blocks,mip,14,14,1,1
fb_01,B65573,13,1,MASc PG 6 blocks,mip,14,14,1,1
fb_02,B45231,13,1,MASc PG 6 blocks,mip,14,14,1,1
pr_01,B65573,13,1,MASc PG 6 blocks,mip,14,14,1,1
sk_01,B65573,13,1,MASc PG 6 blocks,mip,14,14,1,1
sk_02,B65573,13,1,MASc PG 6 blocks,mip,14,14,1,1
